Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,IsAccurate,Unnamed: 0,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
ALB,AlphaTauri,46.0,,3.0,MEDIUM,1.0,11.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,
KVY,AlphaTauri,22.0,102.55000000000001,2.0,MEDIUM,1.0,17.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.02061412926777
KVY,AlphaTauri,46.0,147.42100000000002,3.0,MEDIUM,1.0,9.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,31.655786987330902
HUL,Alpine,36.0,102.09,2.0,SOFT,1.0,16.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.921838093193042
RIC,Alpine,25.0,103.527,2.0,HARD,1.0,14.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.23040584066996
RIC,Alpine,46.0,143.46,3.0,MEDIUM,1.0,13.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,30.805239424522227
VER,Red Bull Racing,21.0,101.126,2.0,SOFT,1.0,5.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.71483787846253
VER,Red Bull Racing,44.0,99.66300000000001,3.0,MEDIUM,1.0,4.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.40068713764226
NOR,McLaren,27.0,101.58900000000001,2.0,MEDIUM,1.0,17.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.814258106076878
HAM,Mercedes,28.0,101.22800000000001,2.0,MEDIUM,1.0,1.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.736740390809537
HAM,Mercedes,47.0,,3.0,SOFT,4.0,1.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,
VET,Ferrari,20.0,102.58500000000001,2.0,MEDIUM,1.0,10.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.02812969722998
VET,Ferrari,41.0,99.608,3.0,MEDIUM,1.0,5.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.388876959415935
SAI,McLaren,25.0,101.501,2.0,MEDIUM,1.0,15.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.795361820914753
SAI,McLaren,47.0,105.378,3.0,SOFT,4.0,10.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.62787202061413
RUS,Williams,33.0,104.19200000000001,2.0,SOFT,1.0,19.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.3732016319519
RUS,Williams,45.0,135.923,3.0,MEDIUM,1.0,17.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.186815546489157
RAI,Alfa Romeo,29.0,102.83900000000001,2.0,HARD,1.0,17.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.082671247584283
RAI,Alfa Romeo,46.0,136.44400000000002,3.0,SOFT,1.0,15.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.298690143869447
BOT,Mercedes,27.0,101.045,2.0,MEDIUM,1.0,2.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.69744470689285
BOT,Mercedes,46.0,130.38500000000002,3.0,SOFT,4.0,2.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,27.997637964354738
GRO,Haas F1 Team,27.0,102.507,2.0,MEDIUM,1.0,7.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.011380717199916
GRO,Haas F1 Team,47.0,136.37300000000002,3.0,SOFT,4.0,7.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.283444277431826
KUB,Williams,32.0,110.94900000000001,2.0,SOFT,1.0,20.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,23.82413570968435
KUB,Williams,45.0,136.055,3.0,MEDIUM,1.0,18.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.21515997423234
GIO,Alfa Romeo,7.0,103.822,2.0,HARD,1.0,20.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.293751342065708
GIO,Alfa Romeo,42.0,105.22300000000001,3.0,SOFT,1.0,18.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.594588791067213
GAS,Red Bull Racing,8.0,80.128,2.0,HARD,1.0,13.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.3737674845219
PER,Aston Martin,12.0,79.74000000000001,2.0,HARD,1.0,15.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.284797064893375
LEC,Ferrari,34.0,79.66300000000001,2.0,HARD,1.0,4.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.26714056409081
STR,Aston Martin,46.0,79.019,2.0,MEDIUM,1.0,10.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.11946801192387
MAG,Haas F1 Team,40.0,80.125,2.0,MEDIUM,1.0,18.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.373079568906213
ALB,AlphaTauri,2.0,82.732,2.0,HARD,1.0,20.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.970878238936024
KVY,AlphaTauri,13.0,81.16900000000001,2.0,HARD,1.0,14.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.612474203164414
HUL,Alpine,17.0,80.07600000000001,2.0,HARD,1.0,7.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.361843613850038
RIC,Alpine,9.0,80.147,2.0,HARD,1.0,11.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.378124283421236
VER,Red Bull Racing,49.0,78.85900000000001,2.0,MEDIUM,6.0,7.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.082779179087368
HAM,Mercedes,29.0,78.372,2.0,HARD,1.0,3.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,17.971107544141255
VET,Ferrari,27.0,78.56700000000001,2.0,HARD,1.0,3.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.015822059160744
SAI,McLaren,4.0,79.956,1.0,SOFT,7.0,19.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.334326989222657
RUS,Williams,10.0,81.29100000000001,2.0,HARD,1.0,17.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.64044943820225
RAI,Alfa Romeo,7.0,80.887,2.0,HARD,1.0,19.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.54781013529007
RAI,Alfa Romeo,59.0,78.44000000000001,3.0,SOFT,1.0,15.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,17.98670029809677
BOT,Mercedes,31.0,78.10600000000001,2.0,HARD,1.0,6.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,17.910112359550563
BOT,Mercedes,68.0,79.206,3.0,SOFT,3.0,4.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.162348085301538
GRO,Haas F1 Team,35.0,83.575,2.0,HARD,1.0,15.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,19.164182526943364
KUB,Williams,9.0,83.995,1.0,MEDIUM,9.0,18.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,19.26049071313919
KUB,Williams,39.0,83.521,3.0,HARD,1.0,19.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,19.15180004586104
GIO,Alfa Romeo,34.0,81.552,2.0,MEDIUM,1.0,14.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.7002980967668
VER,Red Bull Racing,32.0,85.521,2.0,HARD,1.0,4.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,19.8056970819824
LEC,Ferrari,23.0,87.182,2.0,HARD,1.0,3.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.190365910143587
BOT,Mercedes,22.0,86.584,2.0,HARD,1.0,4.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.05187586845762
VET,Ferrari,22.0,90.43400000000001,2.0,HARD,1.0,8.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.943492357572953
VET,Ferrari,51.0,85.66000000000001,3.0,SOFT,1.0,5.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,19.837887911069945
HAM,Mercedes,31.0,95.141,2.0,HARD,1.0,5.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,22.03358036127837
NOR,McLaren,26.0,87.759,2.0,MEDIUM,1.0,11.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.32399258916165
GAS,Red Bull Racing,26.0,87.98100000000001,2.0,HARD,1.0,13.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.375405280222328
SAI,McLaren,42.0,85.598,2.0,HARD,1.0,14.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,19.823529411764707
RAI,Alfa Romeo,24.0,87.74000000000001,2.0,HARD,1.0,15.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.319592403890695
GIO,Alfa Romeo,25.0,86.842,2.0,HARD,1.0,16.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.111625752663272
PER,Aston Martin,29.0,87.488,2.0,HARD,1.0,13.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.26123205187587
RIC,Alpine,47.0,88.73700000000001,2.0,SOFT,4.0,14.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.550486336266793
HUL,Alpine,27.0,87.105,2.0,HARD,1.0,15.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.172533580361282
STR,Aston Martin,26.0,87.48400000000001,2.0,HARD,1.0,17.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.260305697081986
ALB,AlphaTauri,36.0,87.355,2.0,HARD,1.0,15.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.23043075497916
GRO,Haas F1 Team,35.0,89.799,2.0,HARD,1.0,16.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.79643353404354
KVY,AlphaTauri,33.0,91.54100000000001,2.0,HARD,1.0,17.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,21.19986104678092
RUS,Williams,28.0,89.10000000000001,2.0,HARD,1.0,18.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.634553033811954
MAG,Haas F1 Team,12.0,90.336,2.0,HARD,1.0,20.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.920796665122744
MAG,Haas F1 Team,14.0,84.223,3.0,HARD,3.0,20.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,19.505094951366374
MAG,Haas F1 Team,63.0,87.54400000000001,4.0,SOFT,6.0,19.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.27420101899028
KUB,Williams,20.0,88.11800000000001,2.0,HARD,1.0,19.0,2019,Austria,False,10,4.318,4,2.0,3.0,3.0,3,3,3,3,20.407132931912926
GAS,Red Bull Racing,13.0,111.56400000000001,2.0,HARD,13.0,10.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,18.93804107961297
PER,Aston Martin,19.0,115.542,2.0,HARD,1.0,12.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.6133084365982
PER,Aston Martin,25.0,123.438,3.0,SOFT,1.0,17.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,20.953658122559837
PER,Aston Martin,47.0,111.063,4.0,SOFT,4.0,17.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,18.852996095739265
LEC,Ferrari,14.0,111.98200000000001,2.0,MEDIUM,4.0,4.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.00899677474113
LEC,Ferrari,22.0,140.835,3.0,HARD,1.0,6.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,23.906806993719233
STR,Aston Martin,14.0,114.84400000000001,2.0,HARD,1.0,18.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.49482261076218
STR,Aston Martin,40.0,112.524,3.0,SOFT,1.0,14.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.101001527754203
MAG,Haas F1 Team,2.0,124.944,2.0,HARD,1.0,20.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,21.209302325581397
ALB,AlphaTauri,14.0,112.935,2.0,MEDIUM,1.0,14.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.170768969614667
KVY,AlphaTauri,13.0,112.748,2.0,MEDIUM,1.0,18.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.13902563232049
KVY,AlphaTauri,22.0,116.846,3.0,HARD,1.0,15.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.834663045323374
HUL,Alpine,14.0,113.88300000000001,2.0,HARD,2.0,15.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.331692412154133
RIC,Alpine,13.0,111.807,2.0,MEDIUM,1.0,15.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,18.97929044304872
RIC,Alpine,21.0,146.118,3.0,HARD,1.0,11.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,24.803598709896452
VER,Red Bull Racing,14.0,112.07100000000001,2.0,MEDIUM,1.0,5.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.02410456628756
VER,Red Bull Racing,21.0,144.124,3.0,HARD,1.0,6.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,24.46511627906977
NOR,McLaren,14.0,113.161,2.0,MEDIUM,1.0,12.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.20913257511458
NOR,McLaren,36.0,111.417,3.0,HARD,1.0,14.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,18.913087760991342
HAM,Mercedes,21.0,,2.0,HARD,1.0,1.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,
VET,Ferrari,21.0,149.502,2.0,HARD,1.0,3.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,25.378034289594297
VET,Ferrari,39.0,125.44800000000001,3.0,MEDIUM,1.0,17.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,21.294856560855543
SAI,McLaren,21.0,144.703,2.0,HARD,1.0,7.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,24.56340179935495
RUS,Williams,22.0,123.12200000000001,2.0,HARD,1.0,16.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,20.900016975046682
RAI,Alfa Romeo,18.0,112.70700000000001,2.0,HARD,1.0,15.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,19.132065863181126
BOT,Mercedes,17.0,110.04,2.0,MEDIUM,1.0,3.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,18.679341368188762
BOT,Mercedes,46.0,108.864,3.0,SOFT,4.0,2.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,18.479714819215754
GRO,Haas F1 Team,2.0,124.00900000000001,2.0,HARD,1.0,19.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,21.05058563911051
KUB,Williams,21.0,143.526,2.0,HARD,1.0,17.0,2019,Great Britain,False,11,5.891,3,3.0,2.0,2.0,3,5,4,5,24.363605499915128
HAM,Mercedes,32.0,99.77000000000001,2.0,HARD,1.0,2.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.773339420223696
HAM,Mercedes,49.0,96.122,2.0,HARD,18.0,2.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,21.940652818991097
VER,Red Bull Racing,26.0,99.78500000000001,2.0,HARD,1.0,2.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.776763296051133
VER,Red Bull Racing,68.0,99.646,3.0,SOFT,4.0,2.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.745035380050215
VET,Ferrari,40.0,101.735,2.0,SOFT,1.0,4.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.221867153617893
LEC,Ferrari,28.0,100.709,2.0,HARD,1.0,4.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.987674047021226
SAI,McLaren,30.0,100.36800000000001,2.0,HARD,1.0,5.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.909837936544168
GAS,Red Bull Racing,29.0,99.25800000000001,2.0,HARD,1.0,8.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.656471125313857
RAI,Alfa Romeo,30.0,101.126,2.0,MEDIUM,1.0,8.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.082857795023966
BOT,Mercedes,6.0,112.034,2.0,HARD,1.0,20.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,25.572700296735906
BOT,Mercedes,47.0,99.94600000000001,3.0,MEDIUM,1.0,12.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.81351289659895
NOR,McLaren,29.0,106.313,2.0,HARD,1.0,11.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,24.266834056151563
ALB,AlphaTauri,29.0,102.284,2.0,HARD,1.0,15.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.347181008902076
PER,Aston Martin,19.0,99.896,2.0,HARD,1.0,16.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.80209997717416
HUL,Alpine,37.0,100.61200000000001,2.0,SOFT,1.0,15.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.965532983337138
MAG,Haas F1 Team,39.0,99.69600000000001,2.0,SOFT,1.0,15.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.756448299475007
RIC,Alpine,47.0,100.28200000000001,2.0,SOFT,1.0,15.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.89020771513353
KVY,AlphaTauri,22.0,102.81700000000001,2.0,HARD,1.0,16.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.468842729970326
RUS,Williams,17.0,100.516,2.0,HARD,1.0,18.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.94362017804154
STR,Aston Martin,17.0,101.045,2.0,HARD,1.0,19.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.06436886555581
STR,Aston Martin,51.0,99.89800000000001,3.0,SOFT,1.0,19.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,22.802556493951155
GIO,Alfa Romeo,16.0,102.653,2.0,HARD,1.0,20.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.43140835425702
KUB,Williams,19.0,104.59500000000001,2.0,HARD,1.0,20.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.87468614471582
GRO,Haas F1 Team,20.0,105.59500000000001,2.0,HARD,1.0,16.0,2019,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,24.1029445332116
GAS,AlphaTauri,14.0,123.004,2.0,MEDIUM,1.0,16.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.56196459166191
PER,Aston Martin,16.0,125.91000000000001,2.0,MEDIUM,1.0,13.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.976870359794408
LEC,Ferrari,22.0,122.39500000000001,2.0,MEDIUM,1.0,4.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.475014277555687
STR,Aston Martin,15.0,123.67200000000001,2.0,MEDIUM,1.0,17.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.65733866362079
STR,Aston Martin,31.0,125.39000000000001,3.0,SOFT,1.0,14.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.902627070245575
MAG,Haas F1 Team,26.0,123.52600000000001,2.0,MEDIUM,1.0,18.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.63649343232439
ALB,Red Bull Racing,24.0,123.30600000000001,2.0,SOFT,1.0,14.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.60508280982296
KVY,AlphaTauri,25.0,122.57000000000001,2.0,SOFT,1.0,13.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.500000000000004
HUL,Alpine,12.0,123.33300000000001,2.0,MEDIUM,1.0,18.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.608937749857226
HUL,Alpine,32.0,122.73700000000001,3.0,SOFT,3.0,13.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.52384351798972
RIC,Alpine,2.0,,2.0,MEDIUM,1.0,15.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,
NOR,McLaren,20.0,123.75200000000001,2.0,MEDIUM,1.0,6.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.668760708166765
HAM,Mercedes,23.0,122.95400000000001,2.0,MEDIUM,1.0,4.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.554825813820678
VET,Ferrari,16.0,122.26400000000001,2.0,MEDIUM,1.0,5.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.456310679611654
VET,Ferrari,34.0,122.16600000000001,3.0,SOFT,5.0,4.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.442318675042834
RUS,Williams,31.0,123.248,2.0,SOFT,1.0,18.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.59680182752713
RAI,Alfa Romeo,2.0,,2.0,MEDIUM,1.0,18.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,
RAI,Alfa Romeo,3.0,,3.0,MEDIUM,2.0,17.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,
RAI,Alfa Romeo,32.0,129.169,4.0,SOFT,6.0,17.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.44217589948601
BOT,Mercedes,24.0,121.59400000000001,2.0,MEDIUM,1.0,4.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.360651056539123
GRO,Haas F1 Team,17.0,125.05600000000001,2.0,MEDIUM,1.0,11.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.854940034266136
KUB,Williams,32.0,126.03800000000001,2.0,SOFT,1.0,18.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.995145631067963
GIO,Alfa Romeo,30.0,122.709,2.0,SOFT,1.0,14.0,2019,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.51984580239863
PER,Aston Martin,11.0,126.004,2.0,MEDIUM,1.0,10.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.99017158087623
LEC,Ferrari,35.0,123.39800000000001,2.0,SOFT,1.0,6.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.556055305680495
LEC,Ferrari,48.0,123.29,3.0,SOFT,1.0,5.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.538064301182743
STR,Aston Martin,11.0,129.223,2.0,MEDIUM,1.0,18.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,21.5264034649342
MAG,Haas F1 Team,8.0,126.203,2.0,MEDIUM,1.0,18.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,21.023321672497087
MAG,Haas F1 Team,40.0,133.98000000000002,3.0,SOFT,1.0,13.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,22.318840579710148
ALB,AlphaTauri,13.0,127.31800000000001,2.0,MEDIUM,1.0,20.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,21.20906213559887
KVY,AlphaTauri,6.0,129.13500000000002,2.0,MEDIUM,1.0,20.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,21.511744127936034
HUL,Alpine,9.0,127.18,2.0,MEDIUM,1.0,19.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,21.18607362985174
HUL,Alpine,35.0,124.96900000000001,3.0,SOFT,1.0,15.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.81775778777278
RIC,Alpine,11.0,127.766,2.0,MEDIUM,1.0,17.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,21.28369148758954
VER,Red Bull Racing,15.0,124.23100000000001,2.0,MEDIUM,1.0,6.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.694819257038148
NOR,McLaren,10.0,125.76,2.0,MEDIUM,1.0,14.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.94952523738131
NOR,McLaren,40.0,,3.0,SOFT,4.0,8.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,
HAM,Mercedes,14.0,124.283,2.0,MEDIUM,1.0,4.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.703481592537063
VET,Ferrari,12.0,123.724,2.0,MEDIUM,1.0,5.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.610361485923704
SAI,McLaren,13.0,123.83300000000001,2.0,MEDIUM,1.0,10.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.628519073796436
RUS,Williams,26.0,127.84100000000001,2.0,MEDIUM,1.0,19.0,2019,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,21.296185240712976
