,Driver,Stint,Compound,GP,Year,StintLength
3201,STR,1.0,HARD,Miami,2023,40
3202,STR,1.0,HARD,Monaco,2021,55
3203,STR,1.0,HARD,Monaco,2023,49
3204,STR,1.0,MEDIUM,Abu Dhabi,2019,4
3205,STR,1.0,MEDIUM,Abu Dhabi,2021,20
3206,STR,1.0,MEDIUM,Abu Dhabi,2022,12
3207,STR,1.0,MEDIUM,Austin,2019,8
3208,STR,1.0,MEDIUM,Austin,2021,17
3209,STR,1.0,MEDIUM,Austin,2022,15
3210,STR,1.0,MEDIUM,Australia,2019,25
3211,STR,1.0,MEDIUM,Australia,2023,3
3212,STR,1.0,MEDIUM,Austria,2019,23
3213,STR,1.0,MEDIUM,Austria,2022,27
3214,STR,1.0,MEDIUM,Azerbaijan,2023,9
3215,STR,1.0,MEDIUM,Bahrain,2020,1
3216,STR,1.0,MEDIUM,Belgium,2022,11
3217,STR,1.0,MEDIUM,Belgium,2023,18
3218,STR,1.0,MEDIUM,Brazil,2020,1
3219,STR,1.0,MEDIUM,Brazil,2021,4
3220,STR,1.0,MEDIUM,Brazil,2022,21
3221,STR,1.0,MEDIUM,Canada,2023,8
3222,STR,1.0,MEDIUM,China,2019,17
3223,STR,1.0,MEDIUM,China,2021,12
3224,STR,1.0,MEDIUM,China,2023,8
3225,STR,1.0,MEDIUM,Great Britain,2019,12
3226,STR,1.0,MEDIUM,Great Britain,2020,6
3227,STR,1.0,MEDIUM,Great Britain,2023,30
3228,STR,1.0,MEDIUM,Hungary,2019,13
3229,STR,1.0,MEDIUM,Imola,2023,18
3230,STR,1.0,MEDIUM,Mexico,2019,35
3231,STR,1.0,MEDIUM,Mexico,2021,6
3232,STR,1.0,MEDIUM,Mexico,2022,14
3233,STR,1.0,MEDIUM,Mexico,2023,26
3234,STR,1.0,MEDIUM,Miami,2019,35
3235,STR,1.0,MEDIUM,Monaco,2019,31
3236,STR,1.0,MEDIUM,Monza,2021,24
3237,STR,1.0,MEDIUM,Monza,2022,16
3238,STR,1.0,MEDIUM,Monza,2023,18
3239,STR,1.0,MEDIUM,Netherlands,2019,25
3240,STR,1.0,MEDIUM,Qatar,2019,23
3241,STR,1.0,MEDIUM,Qatar,2021,21
3242,STR,1.0,MEDIUM,Qatar,2022,27
3243,STR,1.0,MEDIUM,Saudi Arabia,2019,25
3244,STR,1.0,MEDIUM,Saudi Arabia,2021,7
3245,STR,1.0,MEDIUM,Saudi Arabia,2022,11
3246,STR,1.0,MEDIUM,Saudi Arabia,2023,13
3247,STR,1.0,MEDIUM,Singapore,2019,29
3248,STR,1.0,MEDIUM,Spain,2019,21
3249,STR,1.0,SOFT,Abu Dhabi,2020,8
3250,STR,1.0,SOFT,Austin,2020,12
3251,STR,1.0,SOFT,Australia,2020,12
3252,STR,1.0,SOFT,Australia,2021,25
3253,STR,1.0,SOFT,Austria,2020,12
3254,STR,1.0,SOFT,Austria,2021,25
3255,STR,1.0,SOFT,Azerbaijan,2019,8
3256,STR,1.0,SOFT,Azerbaijan,2020,12
3257,STR,1.0,SOFT,Bahrain,2021,8
3258,STR,1.0,SOFT,Bahrain,2022,16
3259,STR,1.0,SOFT,Bahrain,2023,14
3260,STR,1.0,SOFT,Belgium,2019,10
3261,STR,1.0,SOFT,Belgium,2020,9
3262,STR,1.0,SOFT,Brazil,2019,26
3263,STR,1.0,SOFT,Canada,2021,17
3264,STR,1.0,SOFT,Hungary,2022,11
3265,STR,1.0,SOFT,Hungary,2023,8
3266,STR,1.0,SOFT,Imola,2019,12
3267,STR,1.0,SOFT,Japan,2019,17
3268,STR,1.0,SOFT,Japan,2020,25
3269,STR,1.0,SOFT,Japan,2021,17
3270,STR,1.0,SOFT,Japan,2023,9
3271,STR,1.0,SOFT,Miami,2020,25
3272,STR,1.0,SOFT,Monaco,2020,19
3273,STR,1.0,SOFT,Monza,2019,12
3274,STR,1.0,SOFT,Monza,2020,19
3275,STR,1.0,SOFT,Netherlands,2021,26
3276,STR,1.0,SOFT,Netherlands,2022,14
3277,STR,1.0,SOFT,Qatar,2020,12
3278,STR,1.0,SOFT,Saudi Arabia,2020,8
3279,STR,1.0,SOFT,Spain,2020,25
3280,STR,1.0,SOFT,Spain,2021,17
3281,STR,1.0,SOFT,Spain,2022,12
3282,STR,1.0,SOFT,Spain,2023,12
3283,STR,2.0,HARD,Abu Dhabi,2019,17
3284,STR,2.0,HARD,Abu Dhabi,2020,42
3285,STR,2.0,HARD,Abu Dhabi,2021,27
3286,STR,2.0,HARD,Abu Dhabi,2022,26
3287,STR,2.0,HARD,Abu Dhabi,2023,19
3288,STR,2.0,HARD,Austin,2019,19
3289,STR,2.0,HARD,Australia,2019,29
3290,STR,2.0,HARD,Australia,2021,40
3291,STR,2.0,HARD,Australia,2023,41
3292,STR,2.0,HARD,Austria,2019,44
3293,STR,2.0,HARD,Austria,2021,40
3294,STR,2.0,HARD,Azerbaijan,2023,38
3295,STR,2.0,HARD,Bahrain,2023,14
3296,STR,2.0,HARD,Belgium,2020,30
3297,STR,2.0,HARD,Canada,2023,10
3298,STR,2.0,HARD,China,2019,22
3299,STR,2.0,HARD,China,2021,33
3300,STR,2.0,HARD,China,2023,10
3301,STR,2.0,HARD,Great Britain,2019,21
3302,STR,2.0,HARD,Great Britain,2020,34
3303,STR,2.0,HARD,Hungary,2019,32
3304,STR,2.0,HARD,Hungary,2023,24
3305,STR,2.0,HARD,Imola,2020,26
3306,STR,2.0,HARD,Imola,2023,29
3307,STR,2.0,HARD,Mexico,2019,32
3308,STR,2.0,HARD,Mexico,2021,20
3309,STR,2.0,HARD,Mexico,2023,1
3310,STR,2.0,HARD,Miami,2019,32
3311,STR,2.0,HARD,Monaco,2019,36
3312,STR,2.0,HARD,Monza,2021,22
3313,STR,2.0,HARD,Monza,2022,19
3314,STR,2.0,HARD,Monza,2023,29
3315,STR,2.0,HARD,Netherlands,2019,29
3316,STR,2.0,HARD,Netherlands,2021,42
3317,STR,2.0,HARD,Qatar,2019,44
3318,STR,2.0,HARD,Qatar,2021,31
3319,STR,2.0,HARD,Saudi Arabia,2019,29
3320,STR,2.0,HARD,Saudi Arabia,2020,42
3321,STR,2.0,HARD,Saudi Arabia,2022,26
3322,STR,2.0,HARD,Saudi Arabia,2023,2
3323,STR,2.0,HARD,Singapore,2019,3
3324,STR,2.0,MEDIUM,Austin,2021,14
3325,STR,2.0,MEDIUM,Austin,2022,1
3326,STR,2.0,MEDIUM,Austin,2023,19
3327,STR,2.0,MEDIUM,Austria,2023,10
3328,STR,2.0,MEDIUM,Azerbaijan,2019,38
3329,STR,2.0,MEDIUM,Azerbaijan,2022,12
3330,STR,2.0,MEDIUM,Bahrain,2019,21
3331,STR,2.0,MEDIUM,Bahrain,2021,15
3332,STR,2.0,MEDIUM,Belgium,2019,15
3333,STR,2.0,MEDIUM,Belgium,2022,10
3334,STR,2.0,MEDIUM,Brazil,2019,23
3335,STR,2.0,MEDIUM,Brazil,2022,17
3336,STR,2.0,MEDIUM,Canada,2019,24
3337,STR,2.0,MEDIUM,Canada,2021,16
3338,STR,2.0,MEDIUM,Canada,2022,17
3339,STR,2.0,MEDIUM,China,2022,17
3340,STR,2.0,MEDIUM,Great Britain,2021,19
3341,STR,2.0,MEDIUM,Great Britain,2022,12
3342,STR,2.0,MEDIUM,Hungary,2020,28
3343,STR,2.0,MEDIUM,Hungary,2022,31
3344,STR,2.0,MEDIUM,Imola,2022,43
3345,STR,2.0,MEDIUM,Japan,2019,33
3346,STR,2.0,MEDIUM,Japan,2020,13
3347,STR,2.0,MEDIUM,Japan,2021,16
3348,STR,2.0,MEDIUM,Japan,2023,5
3349,STR,2.0,MEDIUM,Miami,2020,13
3350,STR,2.0,MEDIUM,Miami,2022,11
3351,STR,2.0,MEDIUM,Miami,2023,14
3352,STR,2.0,MEDIUM,Monaco,2020,25
3353,STR,2.0,MEDIUM,Monza,2020,25
3354,STR,2.0,MEDIUM,Netherlands,2022,20
3355,STR,2.0,MEDIUM,Qatar,2023,14
3356,STR,2.0,MEDIUM,Singapore,2020,28
3357,STR,2.0,MEDIUM,Singapore,2022,19
3358,STR,2.0,MEDIUM,Spain,2020,13
3359,STR,2.0,MEDIUM,Spain,2021,16
3360,STR,2.0,SOFT,Bahrain,2022,19
3361,STR,2.0,SOFT,Belgium,2023,23
3362,STR,2.0,SOFT,Great Britain,2023,14
3363,STR,2.0,SOFT,Imola,2019,5
3364,STR,2.0,SOFT,Mexico,2022,21
3365,STR,2.0,SOFT,Monaco,2021,19
3366,STR,2.0,SOFT,Monza,2019,5
3367,STR,2.0,SOFT,Spain,2019,21
3368,STR,2.0,SOFT,Spain,2022,11
3369,STR,2.0,SOFT,Spain,2023,18
3370,STR,3.0,HARD,Austin,2021,20
3371,STR,3.0,HARD,Australia,2022,16
3372,STR,3.0,HARD,Austria,2023,19
3373,STR,3.0,HARD,Bahrain,2021,27
3374,STR,3.0,HARD,Bahrain,2023,25
3375,STR,3.0,HARD,Belgium,2022,17
3376,STR,3.0,HARD,Canada,2023,43
3377,STR,3.0,HARD,China,2023,43
3378,STR,3.0,HARD,Great Britain,2021,28
3379,STR,3.0,HARD,Great Britain,2022,21
3380,STR,3.0,HARD,Hungary,2023,34
3381,STR,3.0,HARD,Mexico,2023,29
3382,STR,3.0,HARD,Netherlands,2022,13
3383,STR,3.0,HARD,Qatar,2023,17
3384,STR,3.0,HARD,Spain,2023,31
3385,STR,3.0,MEDIUM,Abu Dhabi,2022,17
3386,STR,3.0,MEDIUM,Abu Dhabi,2023,15
3387,STR,3.0,MEDIUM,Austin,2023,15
3388,STR,3.0,MEDIUM,Austria,2022,36
3389,STR,3.0,MEDIUM,Bahrain,2019,29
3390,STR,3.0,MEDIUM,Bahrain,2022,5
3391,STR,3.0,MEDIUM,Brazil,2021,11
3392,STR,3.0,MEDIUM,Hungary,2020,16
3393,STR,3.0,MEDIUM,Imola,2019,27
3394,STR,3.0,MEDIUM,Imola,2020,19
3395,STR,3.0,MEDIUM,Mexico,2021,34
3396,STR,3.0,MEDIUM,Monza,2019,27
3397,STR,3.0,MEDIUM,Qatar,2022,36
3398,STR,3.0,MEDIUM,Singapore,2020,16
3399,STR,3.0,MEDIUM,Spain,2022,17
3400,STR,3.0,SOFT,Abu Dhabi,2019,21
3401,STR,3.0,SOFT,Abu Dhabi,2021,1
3402,STR,3.0,SOFT,Austin,2019,25
3403,STR,3.0,SOFT,Belgium,2019,13
3404,STR,3.0,SOFT,Brazil,2019,6
3405,STR,3.0,SOFT,Brazil,2022,14
3406,STR,3.0,SOFT,Brazil,2023,17
3407,STR,3.0,SOFT,Canada,2020,20
3408,STR,3.0,SOFT,Canada,2021,25
3409,STR,3.0,SOFT,China,2019,10
3410,STR,3.0,SOFT,Great Britain,2019,12
3411,STR,3.0,SOFT,Hungary,2019,17
3412,STR,3.0,SOFT,Hungary,2022,18
3413,STR,3.0,SOFT,Japan,2020,22
3414,STR,3.0,SOFT,Japan,2021,25
3415,STR,3.0,SOFT,Mexico,2020,20
3416,STR,3.0,SOFT,Mexico,2022,27
3417,STR,3.0,SOFT,Miami,2020,22
3418,STR,3.0,SOFT,Netherlands,2023,5
3419,STR,3.0,SOFT,Singapore,2019,1
3420,STR,3.0,SOFT,Spain,2020,22
3421,STR,3.0,SOFT,Spain,2021,25
3422,STR,4.0,HARD,Australia,2022,31
3423,STR,4.0,HARD,Austria,2023,16
3424,STR,4.0,HARD,Brazil,2021,22
3425,STR,4.0,HARD,Hungary,2020,17
3426,STR,4.0,HARD,Singapore,2020,17
3427,STR,4.0,MEDIUM,Brazil,2023,28
3428,STR,4.0,MEDIUM,Canada,2020,11
3429,STR,4.0,MEDIUM,Great Britain,2022,10
3430,STR,4.0,MEDIUM,Imola,2021,28
3431,STR,4.0,MEDIUM,Mexico,2020,11
3432,STR,4.0,MEDIUM,Miami,2021,28
3433,STR,4.0,MEDIUM,Netherlands,2023,12
3434,STR,4.0,MEDIUM,Qatar,2023,17
3435,STR,4.0,MEDIUM,Saudi Arabia,2021,25
3436,STR,4.0,SOFT,Bahrain,2022,9
3437,STR,4.0,SOFT,Imola,2020,7
3438,STR,4.0,SOFT,Singapore,2019,10
3439,STR,4.0,SOFT,Spain,2022,18
3440,STR,5.0,HARD,Monaco,2022,31
3441,STR,5.0,MEDIUM,Austria,2023,16
3442,STR,5.0,SOFT,Brazil,2023,18
3443,STR,5.0,SOFT,Netherlands,2022,12
3444,STR,5.0,SOFT,Netherlands,2023,24
3445,TSU,1.0,HARD,Austria,2022,24
3446,TSU,1.0,HARD,Belgium,2022,14
3447,TSU,1.0,HARD,Miami,2023,35
3448,TSU,1.0,HARD,Monaco,2021,52
3449,TSU,1.0,HARD,Qatar,2022,24
3450,TSU,1.0,MEDIUM,Abu Dhabi,2021,22
3451,TSU,1.0,MEDIUM,Abu Dhabi,2022,13
3452,TSU,1.0,MEDIUM,Abu Dhabi,2023,22
3453,TSU,1.0,MEDIUM,Austin,2022,9
3454,TSU,1.0,MEDIUM,Austin,2023,15
3455,TSU,1.0,MEDIUM,Australia,2022,12
3456,TSU,1.0,MEDIUM,Australia,2023,3
3457,TSU,1.0,MEDIUM,Azerbaijan,2022,7
3458,TSU,1.0,MEDIUM,Azerbaijan,2023,7
3459,TSU,1.0,MEDIUM,Bahrain,2021,11
3460,TSU,1.0,MEDIUM,Belgium,2023,8
3461,TSU,1.0,MEDIUM,Brazil,2022,12
3462,TSU,1.0,MEDIUM,Canada,2022,7
3463,TSU,1.0,MEDIUM,China,2021,11
3464,TSU,1.0,MEDIUM,China,2022,7
3465,TSU,1.0,MEDIUM,Mexico,2023,6
3466,TSU,1.0,MEDIUM,Miami,2022,9
3467,TSU,1.0,MEDIUM,Monaco,2023,49
3468,TSU,1.0,MEDIUM,Monza,2022,17
3469,TSU,1.0,MEDIUM,Qatar,2023,4
3470,TSU,1.0,MEDIUM,Saudi Arabia,2021,8
3471,TSU,1.0,MEDIUM,Saudi Arabia,2023,15
3472,TSU,1.0,SOFT,Austin,2021,8
3473,TSU,1.0,SOFT,Australia,2021,24
3474,TSU,1.0,SOFT,Austria,2021,24
3475,TSU,1.0,SOFT,Azerbaijan,2021,8
3476,TSU,1.0,SOFT,Bahrain,2022,14
3477,TSU,1.0,SOFT,Bahrain,2023,8
3478,TSU,1.0,SOFT,Brazil,2021,2
3479,TSU,1.0,SOFT,Canada,2021,5
3480,TSU,1.0,SOFT,Great Britain,2023,13
3481,TSU,1.0,SOFT,Hungary,2022,10
3482,TSU,1.0,SOFT,Hungary,2023,8
3483,TSU,1.0,SOFT,Japan,2021,5
3484,TSU,1.0,SOFT,Japan,2023,5
3485,TSU,1.0,SOFT,Mexico,2022,28
3486,TSU,1.0,SOFT,Netherlands,2021,30
3487,TSU,1.0,SOFT,Netherlands,2022,12
3488,TSU,1.0,SOFT,Qatar,2021,7
3489,TSU,1.0,SOFT,Spain,2021,5
3490,TSU,1.0,SOFT,Spain,2022,9
3491,TSU,1.0,SOFT,Spain,2023,8
3492,TSU,2.0,HARD,Abu Dhabi,2021,25
3493,TSU,2.0,HARD,Abu Dhabi,2022,23
3494,TSU,2.0,HARD,Abu Dhabi,2023,35
3495,TSU,2.0,HARD,Austin,2021,21
3496,TSU,2.0,HARD,Austin,2023,16
3497,TSU,2.0,HARD,Australia,2021,43
3498,TSU,2.0,HARD,Australia,2022,33
3499,TSU,2.0,HARD,Australia,2023,40
3500,TSU,2.0,HARD,Austria,2021,43
3501,TSU,2.0,HARD,Azerbaijan,2021,30
3502,TSU,2.0,HARD,Azerbaijan,2022,26
3503,TSU,2.0,HARD,Azerbaijan,2023,38
3504,TSU,2.0,HARD,Bahrain,2021,17
3505,TSU,2.0,HARD,Bahrain,2023,15
3506,TSU,2.0,HARD,Canada,2022,34
3507,TSU,2.0,HARD,China,2021,32
3508,TSU,2.0,HARD,China,2022,34
3509,TSU,2.0,HARD,Great Britain,2023,16
3510,TSU,2.0,HARD,Hungary,2023,33
3511,TSU,2.0,HARD,Mexico,2023,22
3512,TSU,2.0,HARD,Miami,2022,27
3513,TSU,2.0,HARD,Monza,2022,26
3514,TSU,2.0,HARD,Saudi Arabia,2023,30
3515,TSU,2.0,HARD,Spain,2023,22
3516,TSU,2.0,MEDIUM,Austin,2022,14
3517,TSU,2.0,MEDIUM,Bahrain,2022,13
3518,TSU,2.0,MEDIUM,Belgium,2022,11
3519,TSU,2.0,MEDIUM,Belgium,2023,14
3520,TSU,2.0,MEDIUM,Great Britain,2021,25
3521,TSU,2.0,MEDIUM,Hungary,2022,19
3522,TSU,2.0,MEDIUM,Imola,2021,2
3523,TSU,2.0,MEDIUM,Imola,2022,43
3524,TSU,2.0,MEDIUM,Japan,2023,18
3525,TSU,2.0,MEDIUM,Mexico,2022,19
3526,TSU,2.0,MEDIUM,Miami,2021,2
3527,TSU,2.0,MEDIUM,Miami,2023,20
3528,TSU,2.0,MEDIUM,Netherlands,2021,15
3529,TSU,2.0,MEDIUM,Netherlands,2022,28
3530,TSU,2.0,MEDIUM,Qatar,2021,23
3531,TSU,2.0,MEDIUM,Qatar,2023,11
3532,TSU,2.0,MEDIUM,Spain,2022,19
3533,TSU,2.0,SOFT,Brazil,2022,18
3534,TSU,2.0,SOFT,Great Britain,2022,14
3535,TSU,2.0,SOFT,Monaco,2021,13
3536,TSU,3.0,HARD,Austin,2021,22
3537,TSU,3.0,HARD,Austin,2022,22
3538,TSU,3.0,HARD,Austria,2022,39
3539,TSU,3.0,HARD,Austria,2023,17
3540,TSU,3.0,HARD,Bahrain,2021,22
3541,TSU,3.0,HARD,Bahrain,2023,12
3542,TSU,3.0,HARD,Canada,2023,61
3543,TSU,3.0,HARD,China,2023,61
3544,TSU,3.0,HARD,Great Britain,2021,21
3545,TSU,3.0,HARD,Great Britain,2022,18
3546,TSU,3.0,HARD,Japan,2023,21
3547,TSU,3.0,HARD,Mexico,2023,34
3548,TSU,3.0,HARD,Qatar,2021,19
3549,TSU,3.0,HARD,Qatar,2022,39
3550,TSU,3.0,HARD,Qatar,2023,17
3551,TSU,3.0,MEDIUM,Austin,2023,19
3552,TSU,3.0,MEDIUM,Belgium,2022,13
3553,TSU,3.0,MEDIUM,Hungary,2021,18
3554,TSU,3.0,MEDIUM,Hungary,2023,24
3555,TSU,3.0,MEDIUM,Saudi Arabia,2021,5
3556,TSU,3.0,MEDIUM,Singapore,2021,18
3557,TSU,3.0,MEDIUM,Spain,2023,31
3558,TSU,3.0,SOFT,Abu Dhabi,2021,1
3559,TSU,3.0,SOFT,Abu Dhabi,2022,19
3560,TSU,3.0,SOFT,Azerbaijan,2022,11
3561,TSU,3.0,SOFT,Bahrain,2022,14
3562,TSU,3.0,SOFT,Belgium,2023,19
3563,TSU,3.0,SOFT,Brazil,2022,10
3564,TSU,3.0,SOFT,Brazil,2023,20
3565,TSU,3.0,SOFT,Great Britain,2023,14
3566,TSU,3.0,SOFT,Hungary,2022,17
3567,TSU,3.0,SOFT,Miami,2022,13
3568,TSU,3.0,SOFT,Monza,2022,1
3569,TSU,3.0,SOFT,Netherlands,2023,42
3570,TSU,3.0,SOFT,Spain,2022,18
3571,TSU,4.0,HARD,Austria,2023,18
3572,TSU,4.0,HARD,Hungary,2021,46
3573,TSU,4.0,HARD,Qatar,2023,15
3574,TSU,4.0,HARD,Saudi Arabia,2021,18
3575,TSU,4.0,HARD,Singapore,2021,46
3576,TSU,4.0,MEDIUM,Brazil,2022,11
3577,TSU,4.0,MEDIUM,Brazil,2023,27
3578,TSU,4.0,MEDIUM,Monaco,2022,16
3579,TSU,4.0,SOFT,Austin,2023,1
3580,TSU,4.0,SOFT,Azerbaijan,2021,1
3581,TSU,4.0,SOFT,Bahrain,2022,7
3582,TSU,4.0,SOFT,Bahrain,2023,16
3583,TSU,4.0,SOFT,Great Britain,2022,12
3584,TSU,4.0,SOFT,Hungary,2022,11
3585,TSU,4.0,SOFT,Imola,2021,28
3586,TSU,4.0,SOFT,Miami,2021,28
3587,TSU,4.0,SOFT,Spain,2022,12
3588,TSU,5.0,HARD,Brazil,2021,25
3589,TSU,5.0,MEDIUM,Austria,2023,26
3590,TSU,5.0,SOFT,Brazil,2023,15
3591,TSU,5.0,SOFT,Monaco,2022,5
3592,TSU,6.0,HARD,Brazil,2021,30
3593,VER,1.0,HARD,Canada,2019,46
3594,VER,1.0,HARD,China,2021,23
3595,VER,1.0,HARD,Miami,2023,44
3596,VER,1.0,HARD,Singapore,2023,34
3597,VER,1.0,MEDIUM,Abu Dhabi,2019,25
3598,VER,1.0,MEDIUM,Abu Dhabi,2020,9
3599,VER,1.0,MEDIUM,Abu Dhabi,2022,20
3600,VER,1.0,MEDIUM,Abu Dhabi,2023,16
3601,VER,1.0,MEDIUM,Austin,2019,13
3602,VER,1.0,MEDIUM,Austin,2020,9
3603,VER,1.0,MEDIUM,Austin,2021,10
3604,VER,1.0,MEDIUM,Austin,2022,13
3605,VER,1.0,MEDIUM,Austin,2023,16
3606,VER,1.0,MEDIUM,Australia,2020,9
3607,VER,1.0,MEDIUM,Australia,2021,28
3608,VER,1.0,MEDIUM,Australia,2022,12
3609,VER,1.0,MEDIUM,Australia,2023,3
3610,VER,1.0,MEDIUM,Austria,2019,29
3611,VER,1.0,MEDIUM,Austria,2020,9
3612,VER,1.0,MEDIUM,Austria,2021,28
3613,VER,1.0,MEDIUM,Austria,2022,11
3614,VER,1.0,MEDIUM,Azerbaijan,2020,9
3615,VER,1.0,MEDIUM,Azerbaijan,2022,15
3616,VER,1.0,MEDIUM,Azerbaijan,2023,10
3617,VER,1.0,MEDIUM,Bahrain,2021,12
3618,VER,1.0,MEDIUM,Belgium,2020,10
3619,VER,1.0,MEDIUM,Brazil,2021,4
3620,VER,1.0,MEDIUM,Canada,2022,7
3621,VER,1.0,MEDIUM,Canada,2023,9
3622,VER,1.0,MEDIUM,China,2019,14
3623,VER,1.0,MEDIUM,China,2020,19
3624,VER,1.0,MEDIUM,China,2022,7
3625,VER,1.0,MEDIUM,China,2023,9
3626,VER,1.0,MEDIUM,Great Britain,2019,12
3627,VER,1.0,MEDIUM,Great Britain,2020,7
3628,VER,1.0,MEDIUM,Great Britain,2023,31
3629,VER,1.0,MEDIUM,Hungary,2019,22
3630,VER,1.0,MEDIUM,Hungary,2023,21
3631,VER,1.0,MEDIUM,Imola,2020,16
3632,VER,1.0,MEDIUM,Imola,2023,20
3633,VER,1.0,MEDIUM,Japan,2023,10
3634,VER,1.0,MEDIUM,Mexico,2019,2
3635,VER,1.0,MEDIUM,Mexico,2021,28
3636,VER,1.0,MEDIUM,Mexico,2023,18
3637,VER,1.0,MEDIUM,Miami,2019,2
3638,VER,1.0,MEDIUM,Miami,2022,25
3639,VER,1.0,MEDIUM,Monaco,2023,50
3640,VER,1.0,MEDIUM,Monza,2021,21
3641,VER,1.0,MEDIUM,Monza,2023,20
3642,VER,1.0,MEDIUM,Qatar,2019,29
3643,VER,1.0,MEDIUM,Qatar,2020,9
3644,VER,1.0,MEDIUM,Qatar,2021,11
3645,VER,1.0,MEDIUM,Qatar,2022,11
3646,VER,1.0,MEDIUM,Qatar,2023,11
3647,VER,1.0,MEDIUM,Saudi Arabia,2020,9
3648,VER,1.0,MEDIUM,Saudi Arabia,2021,9
3649,VER,1.0,MEDIUM,Saudi Arabia,2022,15
3650,VER,1.0,MEDIUM,Saudi Arabia,2023,16
3651,VER,1.0,MEDIUM,Spain,2023,24
3652,VER,1.0,SOFT,Abu Dhabi,2021,12
3653,VER,1.0,SOFT,Australia,2019,23
3654,VER,1.0,SOFT,Azerbaijan,2019,12
3655,VER,1.0,SOFT,Azerbaijan,2021,11
3656,VER,1.0,SOFT,Bahrain,2019,11
3657,VER,1.0,SOFT,Bahrain,2022,14
3658,VER,1.0,SOFT,Bahrain,2023,14
3659,VER,1.0,SOFT,Belgium,2022,10
3660,VER,1.0,SOFT,Belgium,2023,13
3661,VER,1.0,SOFT,Brazil,2019,19
3662,VER,1.0,SOFT,Canada,2021,18
3663,VER,1.0,SOFT,Hungary,2022,13
3664,VER,1.0,SOFT,Japan,2019,13
3665,VER,1.0,SOFT,Japan,2020,19
3666,VER,1.0,SOFT,Japan,2021,18
3667,VER,1.0,SOFT,Mexico,2022,25
3668,VER,1.0,SOFT,Miami,2020,19
3669,VER,1.0,SOFT,Monaco,2019,9
3670,VER,1.0,SOFT,Monaco,2020,19
3671,VER,1.0,SOFT,Monaco,2021,32
3672,VER,1.0,SOFT,Monza,2020,19
3673,VER,1.0,SOFT,Monza,2022,23
3674,VER,1.0,SOFT,Netherlands,2019,23
3675,VER,1.0,SOFT,Netherlands,2020,14
3676,VER,1.0,SOFT,Netherlands,2021,20
3677,VER,1.0,SOFT,Netherlands,2022,16
3678,VER,1.0,SOFT,Saudi Arabia,2019,23
3679,VER,1.0,SOFT,Singapore,2019,18
3680,VER,1.0,SOFT,Spain,2019,18
3681,VER,1.0,SOFT,Spain,2020,19
3682,VER,1.0,SOFT,Spain,2021,18
3683,VER,1.0,SOFT,Spain,2022,11
3684,VER,2.0,HARD,Abu Dhabi,2019,29
3685,VER,2.0,HARD,Abu Dhabi,2020,42
3686,VER,2.0,HARD,Abu Dhabi,2021,21
3687,VER,2.0,HARD,Abu Dhabi,2022,37
3688,VER,2.0,HARD,Abu Dhabi,2023,26
3689,VER,2.0,HARD,Austin,2019,20
3690,VER,2.0,HARD,Austin,2021,17
3691,VER,2.0,HARD,Austin,2022,13
3692,VER,2.0,HARD,Australia,2021,41
3693,VER,2.0,HARD,Australia,2022,15
3694,VER,2.0,HARD,Australia,2023,41
3695,VER,2.0,HARD,Austria,2019,39
3696,VER,2.0,HARD,Austria,2021,41
3697,VER,2.0,HARD,Azerbaijan,2021,27
3698,VER,2.0,HARD,Azerbaijan,2022,13
3699,VER,2.0,HARD,Azerbaijan,2023,38
3700,VER,2.0,HARD,Belgium,2020,30
3701,VER,2.0,HARD,Canada,2022,31
3702,VER,2.0,HARD,Canada,2023,25
3703,VER,2.0,HARD,China,2019,15
3704,VER,2.0,HARD,China,2020,26
3705,VER,2.0,HARD,China,2022,31
3706,VER,2.0,HARD,China,2023,25
3707,VER,2.0,HARD,Great Britain,2020,32
3708,VER,2.0,HARD,Hungary,2019,40
3709,VER,2.0,HARD,Hungary,2023,26
3710,VER,2.0,HARD,Imola,2020,30
3711,VER,2.0,HARD,Imola,2023,30
3712,VER,2.0,HARD,Mexico,2019,65
3713,VER,2.0,HARD,Mexico,2021,37
3714,VER,2.0,HARD,Mexico,2023,12
3715,VER,2.0,HARD,Miami,2019,65
3716,VER,2.0,HARD,Miami,2022,24
3717,VER,2.0,HARD,Monaco,2019,64
3718,VER,2.0,HARD,Monaco,2021,43
3719,VER,2.0,HARD,Monza,2021,1
3720,VER,2.0,HARD,Monza,2023,30
3721,VER,2.0,HARD,Qatar,2019,39
3722,VER,2.0,HARD,Qatar,2021,22
3723,VER,2.0,HARD,Saudi Arabia,2020,42
3724,VER,2.0,HARD,Saudi Arabia,2022,27
3725,VER,2.0,HARD,Saudi Arabia,2023,30
3726,VER,2.0,HARD,Singapore,2019,30
3727,VER,2.0,HARD,Spain,2023,24
3728,VER,2.0,MEDIUM,Austin,2023,18
3729,VER,2.0,MEDIUM,Australia,2019,32
3730,VER,2.0,MEDIUM,Austria,2023,17
3731,VER,2.0,MEDIUM,Azerbaijan,2019,34
3732,VER,2.0,MEDIUM,Bahrain,2019,20
3733,VER,2.0,MEDIUM,Bahrain,2020,12
3734,VER,2.0,MEDIUM,Bahrain,2021,21
3735,VER,2.0,MEDIUM,Belgium,2022,13
3736,VER,2.0,MEDIUM,Belgium,2023,15
3737,VER,2.0,MEDIUM,Brazil,2020,12
3738,VER,2.0,MEDIUM,Brazil,2022,14
