Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,IsAccurate,Unnamed: 0_x,Length_x,Abrasion_x,Traction_x,Braking_x,TrackEvo_x,Grip_x,Lateral_x,Downforce_x,TyreStress_x,LapTimePerKM,Unnamed: 0_y,Length_y,Abrasion_y,Traction_y,Braking_y,TrackEvo_y,Grip_y,Lateral_y,Downforce_y,TyreStress_y,Unnamed: 0,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress
GAS,AlphaTauri,14.0,,2.0,HARD,1.0,7.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
GAS,AlphaTauri,16.0,,3.0,HARD,3.0,6.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
PER,Red Bull Racing,11.0,,2.0,HARD,1.0,8.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
PER,Red Bull Racing,14.0,,3.0,MEDIUM,1.0,8.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
ALO,Alpine,11.0,,2.0,HARD,1.0,15.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
ALO,Alpine,14.0,,3.0,HARD,4.0,15.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
ALO,Alpine,16.0,,4.0,HARD,6.0,13.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
ALO,Alpine,45.0,112.878,5.0,SOFT,1.0,13.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,18.282798833819243,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
LEC,Ferrari,11.0,,2.0,HARD,1.0,6.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
LEC,Ferrari,14.0,,3.0,HARD,4.0,6.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
LEC,Ferrari,16.0,,4.0,HARD,6.0,7.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
STR,Aston Martin,10.0,147.675,2.0,HARD,2.0,19.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,23.91885325558795,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
STR,Aston Martin,14.0,,3.0,HARD,6.0,18.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
STR,Aston Martin,16.0,,4.0,MEDIUM,1.0,14.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
TSU,AlphaTauri,14.0,,2.0,HARD,1.0,11.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
TSU,AlphaTauri,16.0,,3.0,MEDIUM,3.0,12.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
TSU,AlphaTauri,24.0,121.649,4.0,HARD,3.0,16.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,19.70343375445416,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
RIC,McLaren,14.0,,2.0,MEDIUM,1.0,5.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
RIC,McLaren,16.0,,3.0,MEDIUM,3.0,4.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
OCO,Alpine,14.0,,2.0,HARD,1.0,4.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
OCO,Alpine,16.0,,3.0,HARD,3.0,1.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
VER,Red Bull Racing,14.0,,2.0,HARD,1.0,1.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
VER,Red Bull Racing,16.0,,3.0,MEDIUM,1.0,3.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
NOR,McLaren,11.0,,2.0,HARD,1.0,14.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
NOR,McLaren,14.0,,3.0,HARD,4.0,14.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
NOR,McLaren,16.0,,4.0,HARD,6.0,16.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
HAM,Mercedes,11.0,,2.0,HARD,1.0,2.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
HAM,Mercedes,14.0,,3.0,HARD,4.0,2.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
HAM,Mercedes,16.0,,4.0,HARD,6.0,2.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
VET,Aston Martin,14.0,,2.0,MEDIUM,1.0,13.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
VET,Aston Martin,16.0,,3.0,MEDIUM,1.0,10.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
SAI,Ferrari,14.0,,2.0,MEDIUM,4.0,9.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
SAI,Ferrari,16.0,,3.0,MEDIUM,6.0,9.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
LAT,Williams,11.0,,2.0,HARD,1.0,19.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
LAT,Williams,14.0,,3.0,MEDIUM,1.0,19.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
LAT,Williams,16.0,,4.0,HARD,4.0,15.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
RUS,Williams,10.0,140.006,2.0,HARD,1.0,18.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,22.676708778749592,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
RUS,Williams,14.0,,3.0,HARD,5.0,17.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
RAI,Alfa Romeo,14.0,,2.0,HARD,1.0,12.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
RAI,Alfa Romeo,16.0,,3.0,HARD,3.0,11.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
RAI,Alfa Romeo,27.0,139.18200000000002,4.0,MEDIUM,6.0,15.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,22.543245869776484,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
BOT,Mercedes,11.0,,2.0,HARD,1.0,3.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
BOT,Mercedes,14.0,,3.0,HARD,4.0,3.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
BOT,Mercedes,16.0,,4.0,MEDIUM,1.0,5.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
MAZ,Haas F1 Team,14.0,,2.0,HARD,1.0,16.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
GIO,Alfa Romeo,14.0,,2.0,HARD,1.0,10.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
GIO,Alfa Romeo,16.0,,3.0,HARD,3.0,8.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,,1,6.174,2,2.0,2.0,4.0,3,3,2,3,1,6.174,2,2.0,2.0,4.0,3,3,2,3
VER,Red Bull Racing,15.0,117.409,2.0,SOFT,1.0,4.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.69419807834442,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
VER,Red Bull Racing,31.0,117.239,3.0,MEDIUM,1.0,4.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.66278640059128,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
VER,Red Bull Racing,44.0,117.242,4.0,SOFT,4.0,3.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.663340724316335,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
GAS,AlphaTauri,15.0,121.397,2.0,MEDIUM,1.0,12.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.43107908351811,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
GAS,AlphaTauri,33.0,120.808,3.0,HARD,1.0,10.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.322246858832226,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
PER,Red Bull Racing,16.0,118.858,2.0,MEDIUM,1.0,4.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.961936437546196,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
PER,Red Bull Racing,34.0,117.05600000000001,3.0,SOFT,4.0,4.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.6289726533629,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
PER,Red Bull Racing,44.0,116.521,4.0,SOFT,4.0,5.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.530118255728013,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
ALO,Alpine,12.0,120.05300000000001,2.0,MEDIUM,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.182742054693275,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
ALO,Alpine,26.0,120.92200000000001,3.0,HARD,1.0,14.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.343311160384335,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
ALO,Alpine,43.0,117.36600000000001,4.0,SOFT,1.0,14.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.686252771618626,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
LEC,Ferrari,16.0,117.66000000000001,2.0,SOFT,4.0,1.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.74057649667406,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
LEC,Ferrari,32.0,116.325,3.0,MEDIUM,1.0,3.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.493902439024392,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
LEC,Ferrari,47.0,,4.0,SOFT,4.0,1.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
STR,Aston Martin,19.0,120.65100000000001,2.0,SOFT,1.0,19.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.293237250554327,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
STR,Aston Martin,39.0,121.51400000000001,3.0,MEDIUM,1.0,16.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.452697708795274,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
STR,Aston Martin,46.0,149.264,4.0,SOFT,1.0,15.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,27.58019216555802,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
MAG,Haas F1 Team,15.0,119.76400000000001,2.0,SOFT,4.0,9.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.129342202512937,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
MAG,Haas F1 Team,35.0,120.37500000000001,3.0,MEDIUM,1.0,10.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.242239467849227,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
MAG,Haas F1 Team,47.0,127.721,4.0,SOFT,4.0,7.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,23.59959349593496,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
TSU,AlphaTauri,16.0,121.989,2.0,MEDIUM,1.0,14.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.54046563192905,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
TSU,AlphaTauri,30.0,119.21000000000001,3.0,SOFT,1.0,14.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.026977087952698,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
TSU,AlphaTauri,45.0,147.999,4.0,SOFT,4.0,12.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,27.346452328159646,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
ALB,Williams,14.0,121.075,2.0,MEDIUM,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.371581670362158,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
ALB,Williams,36.0,123.311,3.0,MEDIUM,3.0,18.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.784737620103474,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
ALB,Williams,47.0,141.354,4.0,SOFT,4.0,15.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,26.118625277161865,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
ZHO,Alfa Romeo,16.0,121.72200000000001,2.0,MEDIUM,1.0,18.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.491130820399114,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
ZHO,Alfa Romeo,38.0,120.031,3.0,MEDIUM,1.0,13.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.17867701404287,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
ZHO,Alfa Romeo,46.0,,4.0,SOFT,4.0,13.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
HUL,Aston Martin,20.0,123.71100000000001,2.0,SOFT,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.85864745011087,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
HUL,Aston Martin,38.0,122.36800000000001,3.0,MEDIUM,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.610495195861052,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
HUL,Aston Martin,45.0,148.352,4.0,SOFT,1.0,19.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,27.41167775314117,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
RIC,McLaren,18.0,120.05600000000001,2.0,SOFT,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.183296378418333,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
RIC,McLaren,34.0,122.85000000000001,3.0,HARD,1.0,19.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.69955654101996,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
RIC,McLaren,45.0,148.703,4.0,SOFT,1.0,18.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,27.476533628972653,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
OCO,Alpine,15.0,125.63400000000001,2.0,MEDIUM,1.0,16.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,23.2139689578714,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
OCO,Alpine,31.0,120.82400000000001,3.0,HARD,1.0,13.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.325203252032523,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
OCO,Alpine,44.0,116.78,4.0,SOFT,4.0,12.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.577974870657798,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
NOR,McLaren,25.0,122.14500000000001,2.0,HARD,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.56929046563193,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
NOR,McLaren,42.0,120.71300000000001,3.0,SOFT,1.0,19.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.304693274205473,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
NOR,McLaren,46.0,143.74800000000002,4.0,SOFT,5.0,17.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,26.560975609756103,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
HAM,Mercedes,12.0,123.697,2.0,HARD,2.0,12.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.856060606060606,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
HAM,Mercedes,28.0,121.27600000000001,3.0,MEDIUM,1.0,8.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.408721359940873,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
HAM,Mercedes,45.0,131.741,4.0,SOFT,4.0,6.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,24.34238728750924,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
MSC,Haas F1 Team,13.0,119.46900000000001,2.0,MEDIUM,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.074833702882486,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
MSC,Haas F1 Team,36.0,118.50000000000001,3.0,SOFT,3.0,15.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.89578713968958,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
SAI,Ferrari,15.0,118.32700000000001,2.0,SOFT,1.0,5.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.863821138211385,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
SAI,Ferrari,34.0,117.10100000000001,3.0,MEDIUM,1.0,3.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.637287509238732,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
SAI,Ferrari,45.0,123.686,4.0,SOFT,4.0,3.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.854028085735404,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
LAT,Williams,15.0,118.534,2.0,SOFT,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.902069475240207,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
LAT,Williams,33.0,123.32000000000001,3.0,MEDIUM,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.786400591278642,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
LAT,Williams,46.0,138.30100000000002,4.0,SOFT,4.0,18.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,25.554508499630455,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
RUS,Mercedes,16.0,122.37,2.0,HARD,2.0,6.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.61086474501109,0,5.412,5,4.0,4.0,4.0,3,3,3,3,0,5.412,5,4.0,4.0,4.0,3,3,3,3
