,Year,GP,Driver,Strategy,PitStops,Stint,Compound,StintLength,StintNumber
3404,2022,Monza,MSC,MEDIUM-SOFT,1,1.0,MEDIUM,33.0,1.0
3405,2022,Monza,MSC,MEDIUM-SOFT,1,2.0,SOFT,20.0,2.0
3406,2022,Monza,BOT,MEDIUM-SOFT,1,1.0,MEDIUM,35.0,1.0
3407,2022,Monza,BOT,MEDIUM-SOFT,1,2.0,SOFT,17.0,2.0
3408,2022,Monza,TSU,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,19.0,1.0
3409,2022,Monza,TSU,MEDIUM-HARD-SOFT,2,2.0,HARD,28.0,2.0
3410,2022,Monza,TSU,MEDIUM-HARD-SOFT,2,3.0,SOFT,5.0,3.0
3411,2022,Monza,LAT,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,15.0,1.0
3412,2022,Monza,LAT,MEDIUM-HARD-SOFT,2,2.0,HARD,32.0,2.0
3413,2022,Monza,LAT,MEDIUM-HARD-SOFT,2,3.0,SOFT,5.0,3.0
3414,2022,Monza,MAG,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,24.0,1.0
3415,2022,Monza,MAG,MEDIUM-HARD-SOFT,2,2.0,HARD,22.0,2.0
3416,2022,Monza,MAG,MEDIUM-HARD-SOFT,2,3.0,SOFT,6.0,3.0
3417,2022,Monza,RIC,MEDIUM-HARD,1,1.0,MEDIUM,19.0,1.0
3418,2022,Monza,RIC,MEDIUM-HARD,1,2.0,HARD,27.0,2.0
3419,2022,Monza,STR,MEDIUM-HARD,1,1.0,MEDIUM,18.0,1.0
3420,2022,Monza,STR,MEDIUM-HARD,1,2.0,HARD,21.0,2.0
3421,2022,Monza,ALO,MEDIUM,0,1.0,MEDIUM,31.0,1.0
3422,2022,Monza,VET,MEDIUM,0,1.0,MEDIUM,11.0,1.0
3423,2022,Qatar,LEC,MEDIUM-HARD-MEDIUM,3,1.0,MEDIUM,26.0,1.0
3424,2022,Qatar,LEC,MEDIUM-HARD-MEDIUM,3,3.0,HARD,32.0,3.0
3425,2022,Qatar,LEC,MEDIUM-HARD-MEDIUM,3,4.0,MEDIUM,13.0,4.0
3426,2022,Qatar,VER,MEDIUM-HARD-MEDIUM,3,1.0,MEDIUM,13.0,1.0
3427,2022,Qatar,VER,MEDIUM-HARD-MEDIUM,3,3.0,HARD,23.0,3.0
3428,2022,Qatar,VER,MEDIUM-HARD-MEDIUM,3,4.0,MEDIUM,35.0,4.0
3429,2022,Qatar,HAM,MEDIUM-MEDIUM,2,1.0,MEDIUM,28.0,1.0
3430,2022,Qatar,HAM,MEDIUM-MEDIUM,2,3.0,MEDIUM,43.0,3.0
3431,2022,Qatar,RUS,MEDIUM-HARD,2,1.0,MEDIUM,11.0,1.0
3432,2022,Qatar,RUS,MEDIUM-HARD,2,3.0,HARD,60.0,3.0
3433,2022,Qatar,OCO,MEDIUM-HARD,2,1.0,MEDIUM,16.0,1.0
3434,2022,Qatar,OCO,MEDIUM-HARD,2,3.0,HARD,55.0,3.0
3435,2022,Qatar,MSC,MEDIUM-HARD,2,1.0,MEDIUM,16.0,1.0
3436,2022,Qatar,MSC,MEDIUM-HARD,2,3.0,HARD,54.0,3.0
3437,2022,Qatar,NOR,MEDIUM-HARD,2,1.0,MEDIUM,14.0,1.0
3438,2022,Qatar,NOR,MEDIUM-HARD,2,3.0,HARD,56.0,3.0
3439,2022,Qatar,MAG,MEDIUM-HARD,2,1.0,MEDIUM,15.0,1.0
3440,2022,Qatar,MAG,MEDIUM-HARD,2,3.0,HARD,55.0,3.0
3441,2022,Qatar,RIC,MEDIUM-HARD-HARD,2,1.0,MEDIUM,12.0,1.0
3442,2022,Qatar,RIC,MEDIUM-HARD-HARD,2,2.0,HARD,1.0,2.0
3443,2022,Qatar,RIC,MEDIUM-HARD-HARD,2,3.0,HARD,57.0,3.0
3444,2022,Qatar,ALO,HARD-MEDIUM-MEDIUM,3,1.0,HARD,27.0,1.0
3445,2022,Qatar,ALO,HARD-MEDIUM-MEDIUM,3,3.0,MEDIUM,31.0,3.0
3446,2022,Qatar,ALO,HARD-MEDIUM-MEDIUM,3,4.0,MEDIUM,12.0,4.0
3447,2022,Qatar,BOT,MEDIUM-HARD-HARD,2,1.0,MEDIUM,6.0,1.0
3448,2022,Qatar,BOT,MEDIUM-HARD-HARD,2,2.0,HARD,5.0,2.0
3449,2022,Qatar,BOT,MEDIUM-HARD-HARD,2,3.0,HARD,59.0,3.0
3450,2022,Qatar,ALB,MEDIUM-HARD-HARD,2,1.0,MEDIUM,11.0,1.0
3451,2022,Qatar,ALB,MEDIUM-HARD-HARD,2,2.0,HARD,2.0,2.0
3452,2022,Qatar,ALB,MEDIUM-HARD-HARD,2,3.0,HARD,57.0,3.0
3453,2022,Qatar,STR,MEDIUM-MEDIUM,2,1.0,MEDIUM,29.0,1.0
3454,2022,Qatar,STR,MEDIUM-MEDIUM,2,3.0,MEDIUM,41.0,3.0
3455,2022,Qatar,ZHO,HARD-MEDIUM,2,1.0,HARD,24.0,1.0
3456,2022,Qatar,ZHO,HARD-MEDIUM,2,3.0,MEDIUM,46.0,3.0
3457,2022,Qatar,GAS,MEDIUM-HARD-HARD,2,1.0,MEDIUM,12.0,1.0
3458,2022,Qatar,GAS,MEDIUM-HARD-HARD,2,2.0,HARD,1.0,2.0
3459,2022,Qatar,GAS,MEDIUM-HARD-HARD,2,3.0,HARD,57.0,3.0
3460,2022,Qatar,TSU,HARD-HARD,2,1.0,HARD,26.0,1.0
3461,2022,Qatar,TSU,HARD-HARD,2,3.0,HARD,44.0,3.0
3462,2022,Qatar,VET,HARD-MEDIUM,2,1.0,HARD,20.0,1.0
3463,2022,Qatar,VET,HARD-MEDIUM,2,3.0,MEDIUM,50.0,3.0
3464,2022,Qatar,SAI,MEDIUM-HARD,2,1.0,MEDIUM,27.0,1.0
3465,2022,Qatar,SAI,MEDIUM-HARD,2,3.0,HARD,30.0,3.0
3466,2022,Qatar,LAT,MEDIUM-HARD-HARD,2,1.0,MEDIUM,12.0,1.0
3467,2022,Qatar,LAT,MEDIUM-HARD-HARD,2,2.0,HARD,1.0,2.0
3468,2022,Qatar,LAT,MEDIUM-HARD-HARD,2,3.0,HARD,35.0,3.0
3469,2022,Qatar,PER,MEDIUM-HARD-HARD,1,1.0,MEDIUM,1.0,1.0
3470,2022,Qatar,PER,MEDIUM-HARD-HARD,1,2.0,HARD,2.0,2.0
3471,2022,Qatar,PER,MEDIUM-HARD-HARD,1,3.0,HARD,21.0,3.0
3472,2022,Miami,VER,MEDIUM-HARD,1,1.0,MEDIUM,26.0,1.0
3473,2022,Miami,VER,MEDIUM-HARD,1,2.0,HARD,31.0,2.0
3474,2022,Miami,LEC,MEDIUM-HARD,1,1.0,MEDIUM,24.0,1.0
3475,2022,Miami,LEC,MEDIUM-HARD,1,2.0,HARD,33.0,2.0
3476,2022,Miami,SAI,MEDIUM-HARD,1,1.0,MEDIUM,27.0,1.0
3477,2022,Miami,SAI,MEDIUM-HARD,1,2.0,HARD,30.0,2.0
3478,2022,Miami,PER,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,27.0,1.0
3479,2022,Miami,PER,MEDIUM-HARD-MEDIUM,2,2.0,HARD,14.0,2.0
3480,2022,Miami,PER,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,16.0,3.0
3481,2022,Miami,RUS,HARD-MEDIUM,1,1.0,HARD,40.0,1.0
3482,2022,Miami,RUS,HARD-MEDIUM,1,2.0,MEDIUM,17.0,2.0
3483,2022,Miami,HAM,MEDIUM-HARD,1,1.0,MEDIUM,22.0,1.0
3484,2022,Miami,HAM,MEDIUM-HARD,1,2.0,HARD,35.0,2.0
3485,2022,Miami,BOT,MEDIUM-HARD,1,1.0,MEDIUM,26.0,1.0
3486,2022,Miami,BOT,MEDIUM-HARD,1,2.0,HARD,31.0,2.0
3487,2022,Miami,OCO,HARD-SOFT,1,1.0,HARD,41.0,1.0
3488,2022,Miami,OCO,HARD-SOFT,1,2.0,SOFT,16.0,2.0
3489,2022,Miami,ALB,MEDIUM-HARD,1,1.0,MEDIUM,16.0,1.0
3490,2022,Miami,ALB,MEDIUM-HARD,1,2.0,HARD,41.0,2.0
3491,2022,Miami,STR,HARD-MEDIUM,1,1.0,HARD,40.0,1.0
3492,2022,Miami,STR,HARD-MEDIUM,1,2.0,MEDIUM,17.0,2.0
3493,2022,Miami,ALO,MEDIUM-HARD,1,1.0,MEDIUM,15.0,1.0
3494,2022,Miami,ALO,MEDIUM-HARD,1,2.0,HARD,42.0,2.0
3495,2022,Miami,TSU,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,11.0,1.0
3496,2022,Miami,TSU,MEDIUM-HARD-SOFT,2,2.0,HARD,30.0,2.0
3497,2022,Miami,TSU,MEDIUM-HARD-SOFT,2,3.0,SOFT,16.0,3.0
3498,2022,Miami,RIC,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,30.0,1.0
3499,2022,Miami,RIC,MEDIUM-HARD-SOFT,2,2.0,HARD,11.0,2.0
3500,2022,Miami,RIC,MEDIUM-HARD-SOFT,2,3.0,SOFT,16.0,3.0
3501,2022,Miami,LAT,HARD-MEDIUM,1,1.0,HARD,34.0,1.0
3502,2022,Miami,LAT,HARD-MEDIUM,1,2.0,MEDIUM,23.0,2.0
3503,2022,Miami,MSC,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,14.0,1.0
3504,2022,Miami,MSC,MEDIUM-HARD-MEDIUM,2,2.0,HARD,40.0,2.0
3505,2022,Miami,MSC,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,3.0,3.0
3506,2022,Miami,MAG,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,12.0,1.0
3507,2022,Miami,MAG,MEDIUM-HARD-MEDIUM,2,2.0,HARD,30.0,2.0
3508,2022,Miami,MAG,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,15.0,3.0
3509,2022,Miami,VET,HARD-MEDIUM,1,1.0,HARD,41.0,1.0
3510,2022,Miami,VET,HARD-MEDIUM,1,2.0,MEDIUM,13.0,2.0
3511,2022,Miami,GAS,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,16.0,1.0
3512,2022,Miami,GAS,MEDIUM-HARD-SOFT,2,2.0,HARD,24.0,2.0
3513,2022,Miami,GAS,MEDIUM-HARD-SOFT,2,3.0,SOFT,5.0,3.0
3514,2022,Miami,NOR,MEDIUM-HARD,1,1.0,MEDIUM,18.0,1.0
3515,2022,Miami,NOR,MEDIUM-HARD,1,2.0,HARD,22.0,2.0
3516,2022,Miami,ZHO,MEDIUM,0,1.0,MEDIUM,6.0,1.0
3517,2022,Saudi Arabia,VER,MEDIUM-HARD,1,1.0,MEDIUM,16.0,1.0
3518,2022,Saudi Arabia,VER,MEDIUM-HARD,1,2.0,HARD,34.0,2.0
3519,2022,Saudi Arabia,LEC,MEDIUM-HARD,1,1.0,MEDIUM,16.0,1.0
3520,2022,Saudi Arabia,LEC,MEDIUM-HARD,1,2.0,HARD,34.0,2.0
3521,2022,Saudi Arabia,SAI,MEDIUM-HARD,1,1.0,MEDIUM,16.0,1.0
3522,2022,Saudi Arabia,SAI,MEDIUM-HARD,1,2.0,HARD,34.0,2.0
3523,2022,Saudi Arabia,PER,MEDIUM-HARD,1,1.0,MEDIUM,15.0,1.0
3524,2022,Saudi Arabia,PER,MEDIUM-HARD,1,2.0,HARD,35.0,2.0
3525,2022,Saudi Arabia,RUS,MEDIUM-HARD,1,1.0,MEDIUM,16.0,1.0
3526,2022,Saudi Arabia,RUS,MEDIUM-HARD,1,2.0,HARD,34.0,2.0
3527,2022,Saudi Arabia,OCO,MEDIUM-HARD,1,1.0,MEDIUM,16.0,1.0
3528,2022,Saudi Arabia,OCO,MEDIUM-HARD,1,2.0,HARD,34.0,2.0
3529,2022,Saudi Arabia,NOR,MEDIUM-HARD,1,1.0,MEDIUM,16.0,1.0
3530,2022,Saudi Arabia,NOR,MEDIUM-HARD,1,2.0,HARD,34.0,2.0
3531,2022,Saudi Arabia,GAS,MEDIUM-HARD,1,1.0,MEDIUM,15.0,1.0
3532,2022,Saudi Arabia,GAS,MEDIUM-HARD,1,2.0,HARD,35.0,2.0
3533,2022,Saudi Arabia,MAG,HARD-MEDIUM,1,1.0,HARD,37.0,1.0
3534,2022,Saudi Arabia,MAG,HARD-MEDIUM,1,2.0,MEDIUM,13.0,2.0
3535,2022,Saudi Arabia,HAM,HARD-MEDIUM,1,1.0,HARD,40.0,1.0
3536,2022,Saudi Arabia,HAM,HARD-MEDIUM,1,2.0,MEDIUM,10.0,2.0
3537,2022,Saudi Arabia,ZHO,MEDIUM-HARD-HARD,2,1.0,MEDIUM,16.0,1.0
3538,2022,Saudi Arabia,ZHO,MEDIUM-HARD-HARD,2,2.0,HARD,11.0,2.0
3539,2022,Saudi Arabia,ZHO,MEDIUM-HARD-HARD,2,3.0,HARD,23.0,3.0
3540,2022,Saudi Arabia,HUL,HARD-MEDIUM,1,1.0,HARD,37.0,1.0
3541,2022,Saudi Arabia,HUL,HARD-MEDIUM,1,2.0,MEDIUM,13.0,2.0
3542,2022,Saudi Arabia,STR,MEDIUM-HARD,1,1.0,MEDIUM,13.0,1.0
3543,2022,Saudi Arabia,STR,MEDIUM-HARD,1,2.0,HARD,36.0,2.0
3544,2022,Saudi Arabia,ALB,MEDIUM-HARD,1,1.0,MEDIUM,13.0,1.0
3545,2022,Saudi Arabia,ALB,MEDIUM-HARD,1,2.0,HARD,35.0,2.0
3546,2022,Saudi Arabia,BOT,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,16.0,1.0
3547,2022,Saudi Arabia,BOT,MEDIUM-HARD-MEDIUM,2,2.0,HARD,19.0,2.0
3548,2022,Saudi Arabia,BOT,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,1.0,3.0
3549,2022,Saudi Arabia,ALO,MEDIUM-HARD,1,1.0,MEDIUM,16.0,1.0
3550,2022,Saudi Arabia,ALO,MEDIUM-HARD,1,2.0,HARD,20.0,2.0
3551,2022,Saudi Arabia,RIC,MEDIUM-HARD,1,1.0,MEDIUM,8.0,1.0
3552,2022,Saudi Arabia,RIC,MEDIUM-HARD,1,2.0,HARD,28.0,2.0
3553,2022,Saudi Arabia,LAT,MEDIUM,0,1.0,MEDIUM,15.0,1.0
3554,2022,Saudi Arabia,TSU,,0,,,,
3555,2022,Saudi Arabia,nan,,0,,,,
3556,2023,Bahrain,VER,SOFT-SOFT-HARD,2,1.0,SOFT,14.0,1.0
3557,2023,Bahrain,VER,SOFT-SOFT-HARD,2,2.0,SOFT,22.0,2.0
3558,2023,Bahrain,VER,SOFT-SOFT-HARD,2,3.0,HARD,21.0,3.0
3559,2023,Bahrain,PER,SOFT-SOFT-HARD,2,1.0,SOFT,17.0,1.0
3560,2023,Bahrain,PER,SOFT-SOFT-HARD,2,2.0,SOFT,17.0,2.0
3561,2023,Bahrain,PER,SOFT-SOFT-HARD,2,3.0,HARD,23.0,3.0
3562,2023,Bahrain,ALO,SOFT-HARD-HARD,2,1.0,SOFT,14.0,1.0
3563,2023,Bahrain,ALO,SOFT-HARD-HARD,2,2.0,HARD,20.0,2.0
3564,2023,Bahrain,ALO,SOFT-HARD-HARD,2,3.0,HARD,23.0,3.0
3565,2023,Bahrain,SAI,SOFT-HARD-HARD,2,1.0,SOFT,13.0,1.0
3566,2023,Bahrain,SAI,SOFT-HARD-HARD,2,2.0,HARD,18.0,2.0
3567,2023,Bahrain,SAI,SOFT-HARD-HARD,2,3.0,HARD,26.0,3.0
3568,2023,Bahrain,HAM,SOFT-HARD-HARD,2,1.0,SOFT,12.0,1.0
3569,2023,Bahrain,HAM,SOFT-HARD-HARD,2,2.0,HARD,18.0,2.0
3570,2023,Bahrain,HAM,SOFT-HARD-HARD,2,3.0,HARD,27.0,3.0
3571,2023,Bahrain,STR,SOFT-HARD-HARD,2,1.0,SOFT,15.0,1.0
3572,2023,Bahrain,STR,SOFT-HARD-HARD,2,2.0,HARD,15.0,2.0
3573,2023,Bahrain,STR,SOFT-HARD-HARD,2,3.0,HARD,27.0,3.0
3574,2023,Bahrain,RUS,SOFT-HARD-HARD,2,1.0,SOFT,13.0,1.0
3575,2023,Bahrain,RUS,SOFT-HARD-HARD,2,2.0,HARD,18.0,2.0
3576,2023,Bahrain,RUS,SOFT-HARD-HARD,2,3.0,HARD,26.0,3.0
3577,2023,Bahrain,BOT,SOFT-HARD-HARD,2,1.0,SOFT,11.0,1.0
3578,2023,Bahrain,BOT,SOFT-HARD-HARD,2,2.0,HARD,18.0,2.0
3579,2023,Bahrain,BOT,SOFT-HARD-HARD,2,3.0,HARD,28.0,3.0
3580,2023,Bahrain,GAS,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,9.0,1.0
3581,2023,Bahrain,GAS,SOFT-HARD-HARD-SOFT,3,2.0,HARD,16.0,2.0
3582,2023,Bahrain,GAS,SOFT-HARD-HARD-SOFT,3,3.0,HARD,15.0,3.0
3583,2023,Bahrain,GAS,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,17.0,4.0
3584,2023,Bahrain,ALB,SOFT-SOFT-HARD-SOFT,3,1.0,SOFT,11.0,1.0
3585,2023,Bahrain,ALB,SOFT-SOFT-HARD-SOFT,3,2.0,SOFT,15.0,2.0
3586,2023,Bahrain,ALB,SOFT-SOFT-HARD-SOFT,3,3.0,HARD,14.0,3.0
3587,2023,Bahrain,ALB,SOFT-SOFT-HARD-SOFT,3,4.0,SOFT,17.0,4.0
3588,2023,Bahrain,TSU,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,10.0,1.0
3589,2023,Bahrain,TSU,SOFT-HARD-HARD-SOFT,3,2.0,HARD,16.0,2.0
3590,2023,Bahrain,TSU,SOFT-HARD-HARD-SOFT,3,3.0,HARD,14.0,3.0
3591,2023,Bahrain,TSU,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,17.0,4.0
3592,2023,Bahrain,SAR,SOFT-SOFT-HARD-SOFT,3,1.0,SOFT,12.0,1.0
3593,2023,Bahrain,SAR,SOFT-SOFT-HARD-SOFT,3,2.0,SOFT,18.0,2.0
3594,2023,Bahrain,SAR,SOFT-SOFT-HARD-SOFT,3,3.0,HARD,10.0,3.0
3595,2023,Bahrain,SAR,SOFT-SOFT-HARD-SOFT,3,4.0,SOFT,16.0,4.0
3596,2023,Bahrain,MAG,HARD-HARD-SOFT-SOFT,3,1.0,HARD,15.0,1.0
3597,2023,Bahrain,MAG,HARD-HARD-SOFT-SOFT,3,2.0,HARD,14.0,2.0
3598,2023,Bahrain,MAG,HARD-HARD-SOFT-SOFT,3,3.0,SOFT,11.0,3.0
3599,2023,Bahrain,MAG,HARD-HARD-SOFT-SOFT,3,4.0,SOFT,16.0,4.0
3600,2023,Bahrain,DEV,SOFT-HARD-HARD,2,1.0,SOFT,11.0,1.0
3601,2023,Bahrain,DEV,SOFT-HARD-HARD,2,2.0,HARD,16.0,2.0
3602,2023,Bahrain,DEV,SOFT-HARD-HARD,2,3.0,HARD,29.0,3.0
3603,2023,Bahrain,HUL,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,11.0,1.0
3604,2023,Bahrain,HUL,SOFT-HARD-HARD-SOFT,3,2.0,HARD,15.0,2.0
3605,2023,Bahrain,HUL,SOFT-HARD-HARD-SOFT,3,3.0,HARD,14.0,3.0
3606,2023,Bahrain,HUL,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,16.0,4.0
3607,2023,Bahrain,ZHO,SOFT-HARD-SOFT-SOFT,3,1.0,SOFT,12.0,1.0
3608,2023,Bahrain,ZHO,SOFT-HARD-SOFT-SOFT,3,2.0,HARD,20.0,2.0
3609,2023,Bahrain,ZHO,SOFT-HARD-SOFT-SOFT,3,3.0,SOFT,22.0,3.0
3610,2023,Bahrain,ZHO,SOFT-HARD-SOFT-SOFT,3,4.0,SOFT,2.0,4.0
3611,2023,Bahrain,NOR,SOFT-HARD-SOFT-MEDIUM-HARD-SOFT-SOFT,6,1.0,SOFT,10.0,1.0
3612,2023,Bahrain,NOR,SOFT-HARD-SOFT-MEDIUM-HARD-SOFT-SOFT,6,2.0,HARD,7.0,2.0
3613,2023,Bahrain,NOR,SOFT-HARD-SOFT-MEDIUM-HARD-SOFT-SOFT,6,3.0,SOFT,10.0,3.0
3614,2023,Bahrain,NOR,SOFT-HARD-SOFT-MEDIUM-HARD-SOFT-SOFT,6,4.0,MEDIUM,10.0,4.0
3615,2023,Bahrain,NOR,SOFT-HARD-SOFT-MEDIUM-HARD-SOFT-SOFT,6,5.0,HARD,10.0,5.0
3616,2023,Bahrain,NOR,SOFT-HARD-SOFT-MEDIUM-HARD-SOFT-SOFT,6,6.0,SOFT,7.0,6.0
3617,2023,Bahrain,NOR,SOFT-HARD-SOFT-MEDIUM-HARD-SOFT-SOFT,6,7.0,SOFT,1.0,7.0
3618,2023,Bahrain,OCO,SOFT-HARD-HARD-HARD,3,1.0,SOFT,12.0,1.0
3619,2023,Bahrain,OCO,SOFT-HARD-HARD-HARD,3,2.0,HARD,3.0,2.0
3620,2023,Bahrain,OCO,SOFT-HARD-HARD-HARD,3,3.0,HARD,17.0,3.0
3621,2023,Bahrain,OCO,SOFT-HARD-HARD-HARD,3,4.0,HARD,9.0,4.0
3622,2023,Bahrain,LEC,SOFT-HARD-HARD,2,1.0,SOFT,13.0,1.0
3623,2023,Bahrain,LEC,SOFT-HARD-HARD,2,2.0,HARD,20.0,2.0
3624,2023,Bahrain,LEC,SOFT-HARD-HARD,2,3.0,HARD,7.0,3.0
3625,2023,Bahrain,PIA,SOFT,0,1.0,SOFT,13.0,1.0
3626,2023,Saudi Arabia,PER,MEDIUM-HARD,1,1.0,MEDIUM,18.0,1.0
3627,2023,Saudi Arabia,PER,MEDIUM-HARD,1,2.0,HARD,32.0,2.0
3628,2023,Saudi Arabia,VER,MEDIUM-HARD,1,1.0,MEDIUM,18.0,1.0
3629,2023,Saudi Arabia,VER,MEDIUM-HARD,1,2.0,HARD,32.0,2.0
3630,2023,Saudi Arabia,ALO,MEDIUM-HARD,1,1.0,MEDIUM,18.0,1.0
3631,2023,Saudi Arabia,ALO,MEDIUM-HARD,1,2.0,HARD,32.0,2.0
3632,2023,Saudi Arabia,RUS,MEDIUM-HARD,1,1.0,MEDIUM,18.0,1.0
3633,2023,Saudi Arabia,RUS,MEDIUM-HARD,1,2.0,HARD,32.0,2.0
3634,2023,Saudi Arabia,HAM,HARD-MEDIUM,1,1.0,HARD,18.0,1.0
3635,2023,Saudi Arabia,HAM,HARD-MEDIUM,1,2.0,MEDIUM,32.0,2.0
3636,2023,Saudi Arabia,SAI,MEDIUM-HARD,1,1.0,MEDIUM,15.0,1.0
3637,2023,Saudi Arabia,SAI,MEDIUM-HARD,1,2.0,HARD,35.0,2.0
3638,2023,Saudi Arabia,LEC,SOFT-HARD,1,1.0,SOFT,16.0,1.0
3639,2023,Saudi Arabia,LEC,SOFT-HARD,1,2.0,HARD,34.0,2.0
3640,2023,Saudi Arabia,OCO,MEDIUM-HARD,1,1.0,MEDIUM,16.0,1.0
3641,2023,Saudi Arabia,OCO,MEDIUM-HARD,1,2.0,HARD,34.0,2.0
3642,2023,Saudi Arabia,GAS,MEDIUM-HARD,1,1.0,MEDIUM,14.0,1.0
3643,2023,Saudi Arabia,GAS,MEDIUM-HARD,1,2.0,HARD,36.0,2.0
3644,2023,Saudi Arabia,MAG,MEDIUM-HARD,1,1.0,MEDIUM,8.0,1.0
3645,2023,Saudi Arabia,MAG,MEDIUM-HARD,1,2.0,HARD,42.0,2.0
3646,2023,Saudi Arabia,TSU,MEDIUM-HARD,1,1.0,MEDIUM,17.0,1.0
3647,2023,Saudi Arabia,TSU,MEDIUM-HARD,1,2.0,HARD,33.0,2.0
3648,2023,Saudi Arabia,HUL,MEDIUM-HARD,1,1.0,MEDIUM,11.0,1.0
3649,2023,Saudi Arabia,HUL,MEDIUM-HARD,1,2.0,HARD,39.0,2.0
3650,2023,Saudi Arabia,ZHO,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,11.0,1.0
3651,2023,Saudi Arabia,ZHO,MEDIUM-HARD-MEDIUM,2,2.0,HARD,7.0,2.0
3652,2023,Saudi Arabia,ZHO,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,32.0,3.0
3653,2023,Saudi Arabia,DEV,MEDIUM-HARD,1,1.0,MEDIUM,17.0,1.0
3654,2023,Saudi Arabia,DEV,MEDIUM-HARD,1,2.0,HARD,33.0,2.0
3655,2023,Saudi Arabia,PIA,MEDIUM-HARD,1,1.0,MEDIUM,1.0,1.0
3656,2023,Saudi Arabia,PIA,MEDIUM-HARD,1,2.0,HARD,49.0,2.0
3657,2023,Saudi Arabia,SAR,HARD-MEDIUM,1,1.0,HARD,18.0,1.0
3658,2023,Saudi Arabia,SAR,HARD-MEDIUM,1,2.0,MEDIUM,32.0,2.0
3659,2023,Saudi Arabia,NOR,SOFT-HARD-MEDIUM,2,1.0,SOFT,2.0,1.0
3660,2023,Saudi Arabia,NOR,SOFT-HARD-MEDIUM,2,2.0,HARD,17.0,2.0
3661,2023,Saudi Arabia,NOR,SOFT-HARD-MEDIUM,2,3.0,MEDIUM,31.0,3.0
3662,2023,Saudi Arabia,BOT,MEDIUM-HARD-MEDIUM-SOFT,3,1.0,MEDIUM,9.0,1.0
3663,2023,Saudi Arabia,BOT,MEDIUM-HARD-MEDIUM-SOFT,3,2.0,HARD,8.0,2.0
3664,2023,Saudi Arabia,BOT,MEDIUM-HARD-MEDIUM-SOFT,3,3.0,MEDIUM,18.0,3.0
3665,2023,Saudi Arabia,BOT,MEDIUM-HARD-MEDIUM-SOFT,3,4.0,SOFT,14.0,4.0
3666,2023,Saudi Arabia,ALB,MEDIUM-HARD,1,1.0,MEDIUM,17.0,1.0
3667,2023,Saudi Arabia,ALB,MEDIUM-HARD,1,2.0,HARD,10.0,2.0
3668,2023,Saudi Arabia,STR,MEDIUM-HARD,1,1.0,MEDIUM,13.0,1.0
3669,2023,Saudi Arabia,STR,MEDIUM-HARD,1,2.0,HARD,4.0,2.0
3670,2023,Australia,VER,MEDIUM-HARD-SOFT-SOFT,3,1.0,MEDIUM,8.0,1.0
3671,2023,Australia,VER,MEDIUM-HARD-SOFT-SOFT,3,2.0,HARD,47.0,2.0
3672,2023,Australia,VER,MEDIUM-HARD-SOFT-SOFT,3,3.0,SOFT,2.0,3.0
3673,2023,Australia,VER,MEDIUM-HARD-SOFT-SOFT,3,4.0,SOFT,1.0,4.0
3674,2023,Australia,HAM,MEDIUM-HARD-SOFT-SOFT,3,1.0,MEDIUM,8.0,1.0
3675,2023,Australia,HAM,MEDIUM-HARD-SOFT-SOFT,3,2.0,HARD,47.0,2.0
3676,2023,Australia,HAM,MEDIUM-HARD-SOFT-SOFT,3,3.0,SOFT,2.0,3.0
3677,2023,Australia,HAM,MEDIUM-HARD-SOFT-SOFT,3,4.0,SOFT,1.0,4.0
3678,2023,Australia,ALO,MEDIUM-HARD-SOFT-SOFT,3,1.0,MEDIUM,8.0,1.0
3679,2023,Australia,ALO,MEDIUM-HARD-SOFT-SOFT,3,2.0,HARD,47.0,2.0
3680,2023,Australia,ALO,MEDIUM-HARD-SOFT-SOFT,3,3.0,SOFT,2.0,3.0
3681,2023,Australia,ALO,MEDIUM-HARD-SOFT-SOFT,3,4.0,SOFT,1.0,4.0
3682,2023,Australia,STR,MEDIUM-HARD-SOFT-SOFT,3,1.0,MEDIUM,8.0,1.0
3683,2023,Australia,STR,MEDIUM-HARD-SOFT-SOFT,3,2.0,HARD,47.0,2.0
3684,2023,Australia,STR,MEDIUM-HARD-SOFT-SOFT,3,3.0,SOFT,2.0,3.0
