,Driver,Stint,Compound,GP,Year,StintLength
0,ALB,1.0,HARD,Australia,2022,34
1,ALB,1.0,HARD,Mexico,2023,30
2,ALB,1.0,MEDIUM,Abu Dhabi,2019,12
3,ALB,1.0,MEDIUM,Abu Dhabi,2022,10
4,ALB,1.0,MEDIUM,Abu Dhabi,2023,13
5,ALB,1.0,MEDIUM,Austin,2022,6
6,ALB,1.0,MEDIUM,Austin,2023,8
7,ALB,1.0,MEDIUM,Australia,2023,3
8,ALB,1.0,MEDIUM,Austria,2019,29
9,ALB,1.0,MEDIUM,Austria,2022,8
10,ALB,1.0,MEDIUM,Azerbaijan,2022,7
11,ALB,1.0,MEDIUM,Azerbaijan,2023,5
12,ALB,1.0,MEDIUM,Belgium,2019,17
13,ALB,1.0,MEDIUM,Belgium,2022,5
14,ALB,1.0,MEDIUM,Canada,2022,13
15,ALB,1.0,MEDIUM,Canada,2023,9
16,ALB,1.0,MEDIUM,China,2022,13
17,ALB,1.0,MEDIUM,China,2023,9
18,ALB,1.0,MEDIUM,Great Britain,2023,30
19,ALB,1.0,MEDIUM,Hungary,2023,2
20,ALB,1.0,MEDIUM,Imola,2023,14
21,ALB,1.0,MEDIUM,Mexico,2019,10
22,ALB,1.0,MEDIUM,Mexico,2022,31
23,ALB,1.0,MEDIUM,Miami,2022,12
24,ALB,1.0,MEDIUM,Miami,2023,20
25,ALB,1.0,MEDIUM,Monaco,2023,15
26,ALB,1.0,MEDIUM,Monza,2023,14
27,ALB,1.0,MEDIUM,Qatar,2022,8
28,ALB,1.0,MEDIUM,Qatar,2023,4
29,ALB,1.0,MEDIUM,Saudi Arabia,2022,4
30,ALB,1.0,MEDIUM,Saudi Arabia,2023,14
31,ALB,1.0,MEDIUM,Singapore,2023,17
32,ALB,1.0,SOFT,Abu Dhabi,2020,8
33,ALB,1.0,SOFT,Australia,2019,11
34,ALB,1.0,SOFT,Austria,2020,19
35,ALB,1.0,SOFT,Bahrain,2019,6
36,ALB,1.0,SOFT,Bahrain,2022,3
37,ALB,1.0,SOFT,Bahrain,2023,3
38,ALB,1.0,SOFT,Belgium,2020,9
39,ALB,1.0,SOFT,Belgium,2023,2
40,ALB,1.0,SOFT,Brazil,2019,22
41,ALB,1.0,SOFT,China,2019,12
42,ALB,1.0,SOFT,Great Britain,2019,11
43,ALB,1.0,SOFT,Japan,2019,13
44,ALB,1.0,SOFT,Monaco,2019,22
45,ALB,1.0,SOFT,Monaco,2020,18
46,ALB,1.0,SOFT,Monza,2019,22
47,ALB,1.0,SOFT,Monza,2020,18
48,ALB,1.0,SOFT,Netherlands,2023,27
49,ALB,1.0,SOFT,Singapore,2019,8
50,ALB,1.0,SOFT,Spain,2019,4
51,ALB,2.0,HARD,Abu Dhabi,2019,41
52,ALB,2.0,HARD,Abu Dhabi,2020,42
53,ALB,2.0,HARD,Abu Dhabi,2022,22
54,ALB,2.0,HARD,Abu Dhabi,2023,26
55,ALB,2.0,HARD,Austin,2023,18
56,ALB,2.0,HARD,Austria,2019,34
57,ALB,2.0,HARD,Austria,2020,20
58,ALB,2.0,HARD,Austria,2022,1
59,ALB,2.0,HARD,Azerbaijan,2022,18
60,ALB,2.0,HARD,Azerbaijan,2023,38
61,ALB,2.0,HARD,Belgium,2022,14
62,ALB,2.0,HARD,Canada,2019,29
63,ALB,2.0,HARD,Canada,2022,27
64,ALB,2.0,HARD,Canada,2023,53
65,ALB,2.0,HARD,China,2019,35
66,ALB,2.0,HARD,China,2022,27
67,ALB,2.0,HARD,China,2023,53
68,ALB,2.0,HARD,Great Britain,2020,14
69,ALB,2.0,HARD,Hungary,2019,21
70,ALB,2.0,HARD,Hungary,2023,21
71,ALB,2.0,HARD,Imola,2023,35
72,ALB,2.0,HARD,Miami,2022,33
73,ALB,2.0,HARD,Miami,2023,34
74,ALB,2.0,HARD,Monaco,2023,30
75,ALB,2.0,HARD,Monza,2023,35
76,ALB,2.0,HARD,Qatar,2022,1
77,ALB,2.0,HARD,Saudi Arabia,2022,24
78,ALB,2.0,HARD,Saudi Arabia,2023,5
79,ALB,2.0,HARD,Singapore,2019,26
80,ALB,2.0,HARD,Singapore,2023,18
81,ALB,2.0,HARD,Spain,2023,18
82,ALB,2.0,MEDIUM,Austin,2019,13
83,ALB,2.0,MEDIUM,Austin,2022,7
84,ALB,2.0,MEDIUM,Australia,2019,39
85,ALB,2.0,MEDIUM,Austria,2023,7
86,ALB,2.0,MEDIUM,Azerbaijan,2019,35
87,ALB,2.0,MEDIUM,Bahrain,2020,10
88,ALB,2.0,MEDIUM,Bahrain,2022,13
89,ALB,2.0,MEDIUM,Belgium,2020,30
90,ALB,2.0,MEDIUM,Belgium,2023,8
91,ALB,2.0,MEDIUM,Brazil,2019,24
92,ALB,2.0,MEDIUM,Brazil,2022,16
93,ALB,2.0,MEDIUM,Great Britain,2019,32
94,ALB,2.0,MEDIUM,Hungary,2022,15
95,ALB,2.0,MEDIUM,Imola,2022,38
96,ALB,2.0,MEDIUM,Japan,2019,18
97,ALB,2.0,MEDIUM,Japan,2023,2
98,ALB,2.0,MEDIUM,Mexico,2019,29
99,ALB,2.0,MEDIUM,Monaco,2019,37
100,ALB,2.0,MEDIUM,Monaco,2020,1
101,ALB,2.0,MEDIUM,Monza,2019,23
102,ALB,2.0,MEDIUM,Monza,2020,1
103,ALB,2.0,MEDIUM,Netherlands,2023,15
104,ALB,2.0,MEDIUM,Qatar,2023,11
105,ALB,2.0,MEDIUM,Spain,2019,18
106,ALB,2.0,MEDIUM,Spain,2022,2
107,ALB,2.0,SOFT,Bahrain,2019,14
108,ALB,2.0,SOFT,Bahrain,2023,13
109,ALB,2.0,SOFT,Belgium,2019,20
110,ALB,2.0,SOFT,Great Britain,2023,14
111,ALB,2.0,SOFT,Mexico,2022,30
112,ALB,3.0,HARD,Abu Dhabi,2023,14
113,ALB,3.0,HARD,Austin,2022,31
114,ALB,3.0,HARD,Austria,2022,40
115,ALB,3.0,HARD,Austria,2023,23
116,ALB,3.0,HARD,Azerbaijan,2022,18
117,ALB,3.0,HARD,Bahrain,2023,12
118,ALB,3.0,HARD,Canada,2022,16
119,ALB,3.0,HARD,China,2022,16
120,ALB,3.0,HARD,Hungary,2020,33
121,ALB,3.0,HARD,Hungary,2023,37
122,ALB,3.0,HARD,Mexico,2019,26
123,ALB,3.0,HARD,Monaco,2020,25
124,ALB,3.0,HARD,Monza,2020,25
125,ALB,3.0,HARD,Qatar,2022,40
126,ALB,3.0,HARD,Qatar,2023,11
127,ALB,3.0,MEDIUM,Abu Dhabi,2022,20
128,ALB,3.0,MEDIUM,Austin,2019,19
129,ALB,3.0,MEDIUM,Austin,2023,26
130,ALB,3.0,MEDIUM,Bahrain,2019,27
131,ALB,3.0,MEDIUM,Bahrain,2020,14
132,ALB,3.0,MEDIUM,Bahrain,2022,7
133,ALB,3.0,MEDIUM,Belgium,2022,17
134,ALB,3.0,MEDIUM,Belgium,2023,8
135,ALB,3.0,MEDIUM,Brazil,2022,20
136,ALB,3.0,MEDIUM,Great Britain,2020,21
137,ALB,3.0,MEDIUM,Hungary,2022,16
138,ALB,3.0,MEDIUM,Mexico,2023,35
139,ALB,3.0,MEDIUM,Singapore,2023,17
140,ALB,3.0,MEDIUM,Spain,2019,13
141,ALB,3.0,MEDIUM,Spain,2020,17
142,ALB,3.0,MEDIUM,Spain,2023,27
143,ALB,3.0,SOFT,Brazil,2019,8
144,ALB,3.0,SOFT,Canada,2020,18
145,ALB,3.0,SOFT,Japan,2019,18
146,ALB,3.0,SOFT,Japan,2023,11
147,ALB,3.0,SOFT,Spain,2022,6
148,ALB,4.0,HARD,Austria,2023,29
149,ALB,4.0,HARD,Bahrain,2020,18
150,ALB,4.0,HARD,Qatar,2023,12
151,ALB,4.0,MEDIUM,Brazil,2022,16
152,ALB,4.0,MEDIUM,Canada,2020,9
153,ALB,4.0,MEDIUM,Monaco,2022,14
154,ALB,4.0,MEDIUM,Spain,2022,6
155,ALB,4.0,SOFT,Austin,2019,15
156,ALB,4.0,SOFT,Austria,2020,6
157,ALB,4.0,SOFT,Bahrain,2022,9
158,ALB,4.0,SOFT,Bahrain,2023,16
159,ALB,4.0,SOFT,Belgium,2023,10
160,ALB,4.0,SOFT,Hungary,2022,24
161,ALB,5.0,SOFT,Spain,2022,7
162,ALB,6.0,SOFT,Canada,2020,12
163,ALO,1.0,HARD,Abu Dhabi,2021,33
164,ALO,1.0,HARD,Austin,2022,16
165,ALO,1.0,HARD,Australia,2022,22
166,ALO,1.0,HARD,Austria,2022,5
167,ALO,1.0,HARD,Monaco,2023,50
168,ALO,1.0,HARD,Qatar,2022,5
169,ALO,1.0,MEDIUM,Abu Dhabi,2022,17
170,ALO,1.0,MEDIUM,Abu Dhabi,2023,10
171,ALO,1.0,MEDIUM,Austin,2021,4
172,ALO,1.0,MEDIUM,Austin,2023,16
173,ALO,1.0,MEDIUM,Australia,2023,3
174,ALO,1.0,MEDIUM,Azerbaijan,2022,14
175,ALO,1.0,MEDIUM,Azerbaijan,2023,9
176,ALO,1.0,MEDIUM,Belgium,2022,6
177,ALO,1.0,MEDIUM,Belgium,2023,8
178,ALO,1.0,MEDIUM,Brazil,2022,6
179,ALO,1.0,MEDIUM,Canada,2022,23
180,ALO,1.0,MEDIUM,Canada,2023,9
181,ALO,1.0,MEDIUM,China,2022,23
182,ALO,1.0,MEDIUM,China,2023,9
183,ALO,1.0,MEDIUM,Great Britain,2023,30
184,ALO,1.0,MEDIUM,Hungary,2022,17
185,ALO,1.0,MEDIUM,Hungary,2023,15
186,ALO,1.0,MEDIUM,Imola,2023,19
187,ALO,1.0,MEDIUM,Mexico,2021,26
188,ALO,1.0,MEDIUM,Mexico,2022,38
189,ALO,1.0,MEDIUM,Mexico,2023,25
190,ALO,1.0,MEDIUM,Miami,2022,13
191,ALO,1.0,MEDIUM,Miami,2023,22
192,ALO,1.0,MEDIUM,Monaco,2021,30
193,ALO,1.0,MEDIUM,Monza,2021,23
194,ALO,1.0,MEDIUM,Monza,2022,28
195,ALO,1.0,MEDIUM,Monza,2023,19
196,ALO,1.0,MEDIUM,Qatar,2023,4
197,ALO,1.0,MEDIUM,Saudi Arabia,2021,7
198,ALO,1.0,MEDIUM,Saudi Arabia,2022,13
199,ALO,1.0,MEDIUM,Saudi Arabia,2023,17
200,ALO,1.0,MEDIUM,Singapore,2023,18
201,ALO,1.0,SOFT,Austria,2021,20
202,ALO,1.0,SOFT,Azerbaijan,2021,5
203,ALO,1.0,SOFT,Bahrain,2021,4
204,ALO,1.0,SOFT,Bahrain,2022,6
205,ALO,1.0,SOFT,Bahrain,2023,10
206,ALO,1.0,SOFT,Japan,2023,6
207,ALO,1.0,SOFT,Qatar,2021,4
208,ALO,1.0,SOFT,Spain,2022,4
209,ALO,1.0,SOFT,Spain,2023,14
210,ALO,2.0,HARD,Abu Dhabi,2022,7
211,ALO,2.0,HARD,Abu Dhabi,2023,23
212,ALO,2.0,HARD,Austin,2021,18
213,ALO,2.0,HARD,Australia,2023,41
214,ALO,2.0,HARD,Austria,2021,42
215,ALO,2.0,HARD,Austria,2023,9
216,ALO,2.0,HARD,Azerbaijan,2021,21
217,ALO,2.0,HARD,Azerbaijan,2022,30
218,ALO,2.0,HARD,Azerbaijan,2023,38
219,ALO,2.0,HARD,Bahrain,2023,19
220,ALO,2.0,HARD,Canada,2022,19
221,ALO,2.0,HARD,Canada,2023,24
222,ALO,2.0,HARD,China,2022,19
223,ALO,2.0,HARD,China,2023,24
224,ALO,2.0,HARD,Hungary,2022,43
225,ALO,2.0,HARD,Hungary,2023,21
226,ALO,2.0,HARD,Imola,2023,29
227,ALO,2.0,HARD,Japan,2023,7
228,ALO,2.0,HARD,Mexico,2021,29
229,ALO,2.0,HARD,Mexico,2022,19
230,ALO,2.0,HARD,Mexico,2023,1
231,ALO,2.0,HARD,Miami,2022,34
232,ALO,2.0,HARD,Miami,2023,32
233,ALO,2.0,HARD,Monza,2021,22
234,ALO,2.0,HARD,Monza,2023,29
235,ALO,2.0,HARD,Qatar,2021,27
236,ALO,2.0,HARD,Saudi Arabia,2022,15
237,ALO,2.0,HARD,Saudi Arabia,2023,30
238,ALO,2.0,HARD,Singapore,2023,17
239,ALO,2.0,MEDIUM,Abu Dhabi,2021,16
240,ALO,2.0,MEDIUM,Austin,2023,22
241,ALO,2.0,MEDIUM,Australia,2022,11
242,ALO,2.0,MEDIUM,Bahrain,2021,13
243,ALO,2.0,MEDIUM,Bahrain,2022,12
244,ALO,2.0,MEDIUM,Belgium,2022,12
245,ALO,2.0,MEDIUM,Belgium,2023,14
246,ALO,2.0,MEDIUM,Brazil,2022,19
247,ALO,2.0,MEDIUM,Great Britain,2021,16
248,ALO,2.0,MEDIUM,Great Britain,2022,30
249,ALO,2.0,MEDIUM,Qatar,2023,13
250,ALO,2.0,MEDIUM,Spain,2022,17
251,ALO,2.0,SOFT,Great Britain,2023,14
252,ALO,2.0,SOFT,Monaco,2021,30
253,ALO,2.0,SOFT,Spain,2023,23
254,ALO,3.0,HARD,Abu Dhabi,2023,21
255,ALO,3.0,HARD,Austin,2021,10
256,ALO,3.0,HARD,Austin,2022,31
257,ALO,3.0,HARD,Austin,2023,4
258,ALO,3.0,HARD,Bahrain,2021,1
259,ALO,3.0,HARD,Bahrain,2022,15
260,ALO,3.0,HARD,Bahrain,2023,21
261,ALO,3.0,HARD,Belgium,2022,18
262,ALO,3.0,HARD,Canada,2023,29
263,ALO,3.0,HARD,China,2023,29
264,ALO,3.0,HARD,Great Britain,2021,27
265,ALO,3.0,HARD,Great Britain,2022,4
266,ALO,3.0,HARD,Hungary,2023,26
267,ALO,3.0,HARD,Japan,2023,27
268,ALO,3.0,HARD,Mexico,2023,10
269,ALO,3.0,HARD,Qatar,2023,15
270,ALO,3.0,HARD,Spain,2023,21
271,ALO,3.0,MEDIUM,Australia,2022,2
272,ALO,3.0,MEDIUM,Austria,2022,27
273,ALO,3.0,MEDIUM,Austria,2023,27
274,ALO,3.0,MEDIUM,Brazil,2021,8
275,ALO,3.0,MEDIUM,Brazil,2022,15
276,ALO,3.0,MEDIUM,Canada,2022,16
277,ALO,3.0,MEDIUM,China,2022,16
278,ALO,3.0,MEDIUM,Hungary,2021,17
279,ALO,3.0,MEDIUM,Monaco,2022,23
280,ALO,3.0,MEDIUM,Qatar,2022,27
281,ALO,3.0,SOFT,Azerbaijan,2021,10
282,ALO,3.0,SOFT,Belgium,2023,14
283,ALO,3.0,SOFT,Brazil,2023,20
284,ALO,3.0,SOFT,Netherlands,2023,30
285,ALO,3.0,SOFT,Singapore,2023,15
286,ALO,3.0,SOFT,Spain,2021,3
287,ALO,3.0,SOFT,Spain,2022,20
288,ALO,4.0,HARD,Brazil,2021,34
289,ALO,4.0,HARD,Hungary,2021,30
290,ALO,4.0,HARD,Saudi Arabia,2021,16
291,ALO,4.0,MEDIUM,Austin,2021,8
292,ALO,4.0,MEDIUM,Austria,2022,11
293,ALO,4.0,MEDIUM,Austria,2023,26
294,ALO,4.0,MEDIUM,Brazil,2023,20
295,ALO,4.0,MEDIUM,Imola,2021,24
296,ALO,4.0,MEDIUM,Qatar,2022,11
297,ALO,4.0,MEDIUM,Qatar,2023,12
298,ALO,4.0,SOFT,Bahrain,2022,8
299,ALO,4.0,SOFT,Brazil,2022,12
300,ALO,4.0,SOFT,Great Britain,2022,10
301,ALO,4.0,SOFT,Netherlands,2023,11
302,ALO,4.0,SOFT,Spain,2022,11
303,ALO,5.0,SOFT,Azerbaijan,2021,1
304,ALO,5.0,SOFT,Brazil,2023,23
305,ALO,5.0,SOFT,Saudi Arabia,2021,4
306,BOT,1.0,HARD,Abu Dhabi,2022,27
307,BOT,1.0,HARD,Abu Dhabi,2023,27
308,BOT,1.0,HARD,Azerbaijan,2022,29
309,BOT,1.0,HARD,Canada,2022,42
310,BOT,1.0,HARD,Canada,2023,25
311,BOT,1.0,HARD,China,2022,42
312,BOT,1.0,HARD,China,2023,25
313,BOT,1.0,HARD,Great Britain,2023,29
314,BOT,1.0,HARD,Imola,2023,23
315,BOT,1.0,HARD,Monaco,2023,49
316,BOT,1.0,HARD,Monza,2021,24
317,BOT,1.0,HARD,Monza,2023,23
318,BOT,1.0,HARD,Singapore,2023,32
319,BOT,1.0,MEDIUM,Abu Dhabi,2019,25
320,BOT,1.0,MEDIUM,Abu Dhabi,2020,9
321,BOT,1.0,MEDIUM,Abu Dhabi,2021,29
322,BOT,1.0,MEDIUM,Austin,2019,14
323,BOT,1.0,MEDIUM,Austin,2021,13
324,BOT,1.0,MEDIUM,Austin,2022,9
325,BOT,1.0,MEDIUM,Austin,2023,7
326,BOT,1.0,MEDIUM,Australia,2022,8
327,BOT,1.0,MEDIUM,Austria,2019,19
328,BOT,1.0,MEDIUM,Austria,2021,25
329,BOT,1.0,MEDIUM,Austria,2022,1
330,BOT,1.0,MEDIUM,Azerbaijan,2023,4
331,BOT,1.0,MEDIUM,Bahrain,2021,10
332,BOT,1.0,MEDIUM,Belgium,2020,10
333,BOT,1.0,MEDIUM,Brazil,2021,3
334,BOT,1.0,MEDIUM,Canada,2019,23
335,BOT,1.0,MEDIUM,China,2019,18
336,BOT,1.0,MEDIUM,Great Britain,2019,15
337,BOT,1.0,MEDIUM,Great Britain,2020,7
338,BOT,1.0,MEDIUM,Hungary,2022,20
339,BOT,1.0,MEDIUM,Hungary,2023,5
340,BOT,1.0,MEDIUM,Mexico,2019,32
341,BOT,1.0,MEDIUM,Mexico,2022,37
342,BOT,1.0,MEDIUM,Mexico,2023,28
343,BOT,1.0,MEDIUM,Miami,2022,24
344,BOT,1.0,MEDIUM,Miami,2023,13
345,BOT,1.0,MEDIUM,Monza,2022,32
346,BOT,1.0,MEDIUM,Qatar,2021,12
347,BOT,1.0,MEDIUM,Qatar,2022,1
348,BOT,1.0,MEDIUM,Saudi Arabia,2021,9
349,BOT,1.0,MEDIUM,Saudi Arabia,2022,14
350,BOT,1.0,MEDIUM,Saudi Arabia,2023,5
351,BOT,1.0,SOFT,Australia,2019,21
352,BOT,1.0,SOFT,Austria,2020,21
353,BOT,1.0,SOFT,Azerbaijan,2019,10
354,BOT,1.0,SOFT,Azerbaijan,2021,9
355,BOT,1.0,SOFT,Bahrain,2019,10
356,BOT,1.0,SOFT,Bahrain,2022,8
357,BOT,1.0,SOFT,Bahrain,2023,7
358,BOT,1.0,SOFT,Belgium,2019,19
359,BOT,1.0,SOFT,Brazil,2019,24
360,BOT,1.0,SOFT,Brazil,2022,16
361,BOT,1.0,SOFT,Japan,2019,17
362,BOT,1.0,SOFT,Monaco,2019,9
363,BOT,1.0,SOFT,Monaco,2020,18
364,BOT,1.0,SOFT,Monaco,2021,28
365,BOT,1.0,SOFT,Monza,2019,25
366,BOT,1.0,SOFT,Monza,2020,18
367,BOT,1.0,SOFT,Netherlands,2023,5
368,BOT,1.0,SOFT,Singapore,2019,14
369,BOT,1.0,SOFT,Spain,2019,24
370,BOT,1.0,SOFT,Spain,2020,3
371,BOT,1.0,SOFT,Spain,2022,12
372,BOT,2.0,HARD,Abu Dhabi,2019,25
373,BOT,2.0,HARD,Abu Dhabi,2020,42
374,BOT,2.0,HARD,Abu Dhabi,2021,19
375,BOT,2.0,HARD,Austin,2019,20
376,BOT,2.0,HARD,Austin,2021,17
377,BOT,2.0,HARD,Austin,2022,5
378,BOT,2.0,HARD,Austin,2023,17
379,BOT,2.0,HARD,Australia,2022,28
380,BOT,2.0,HARD,Australia,2023,2
381,BOT,2.0,HARD,Austria,2019,49
382,BOT,2.0,HARD,Austria,2020,20
383,BOT,2.0,HARD,Austria,2021,43
384,BOT,2.0,HARD,Austria,2022,4
385,BOT,2.0,HARD,Austria,2023,2
386,BOT,2.0,HARD,Azerbaijan,2021,28
387,BOT,2.0,HARD,Azerbaijan,2023,2
388,BOT,2.0,HARD,Bahrain,2021,13
389,BOT,2.0,HARD,Bahrain,2023,16
390,BOT,2.0,HARD,Belgium,2020,30
391,BOT,2.0,HARD,Brazil,2019,13
392,BOT,2.0,HARD,Canada,2019,36
393,BOT,2.0,HARD,China,2019,13
394,BOT,2.0,HARD,Great Britain,2020,31
395,BOT,2.0,HARD,Hungary,2019,14
396,BOT,2.0,HARD,Hungary,2022,37
397,BOT,2.0,HARD,Hungary,2023,26
398,BOT,2.0,HARD,Mexico,2019,34
399,BOT,2.0,HARD,Mexico,2021,18
400,BOT,2.0,HARD,Mexico,2022,26
401,BOT,2.0,HARD,Miami,2022,23
402,BOT,2.0,HARD,Miami,2023,41
403,BOT,2.0,HARD,Qatar,2021,12
404,BOT,2.0,HARD,Qatar,2022,4
405,BOT,2.0,HARD,Saudi Arabia,2022,14
406,BOT,2.0,HARD,Saudi Arabia,2023,6
407,BOT,2.0,HARD,Singapore,2019,25
408,BOT,2.0,HARD,Spain,2023,20
409,BOT,2.0,MEDIUM,Abu Dhabi,2022,26
410,BOT,2.0,MEDIUM,Abu Dhabi,2023,27
411,BOT,2.0,MEDIUM,Australia,2019,34
412,BOT,2.0,MEDIUM,Azerbaijan,2019,36
413,BOT,2.0,MEDIUM,Azerbaijan,2022,16
414,BOT,2.0,MEDIUM,Bahrain,2019,24
415,BOT,2.0,MEDIUM,Bahrain,2022,20
416,BOT,2.0,MEDIUM,Belgium,2019,20
417,BOT,2.0,MEDIUM,Belgium,2023,10
418,BOT,2.0,MEDIUM,Brazil,2022,19
419,BOT,2.0,MEDIUM,Canada,2022,16
420,BOT,2.0,MEDIUM,Canada,2023,34
421,BOT,2.0,MEDIUM,China,2022,16
422,BOT,2.0,MEDIUM,China,2023,34
423,BOT,2.0,MEDIUM,Great Britain,2019,24
424,BOT,2.0,MEDIUM,Great Britain,2021,18
425,BOT,2.0,MEDIUM,Great Britain,2022,15
426,BOT,2.0,MEDIUM,Hungary,2020,10
427,BOT,2.0,MEDIUM,Imola,2022,41
428,BOT,2.0,MEDIUM,Imola,2023,24
429,BOT,2.0,MEDIUM,Japan,2019,18
430,BOT,2.0,MEDIUM,Monaco,2020,1
431,BOT,2.0,MEDIUM,Monza,2019,23
432,BOT,2.0,MEDIUM,Monza,2020,1
433,BOT,2.0,MEDIUM,Monza,2021,22
434,BOT,2.0,MEDIUM,Monza,2023,24
435,BOT,2.0,MEDIUM,Netherlands,2023,25
436,BOT,2.0,MEDIUM,Qatar,2023,1
437,BOT,2.0,MEDIUM,Singapore,2023,8
438,BOT,2.0,MEDIUM,Spain,2019,17
439,BOT,2.0,MEDIUM,Spain,2020,22
440,BOT,2.0,MEDIUM,Spain,2021,27
441,BOT,2.0,MEDIUM,Spain,2022,18
442,BOT,2.0,SOFT,Great Britain,2023,14
443,BOT,2.0,SOFT,Monza,2022,10
444,BOT,2.0,SOFT,Singapore,2022,12
445,BOT,3.0,HARD,Austin,2021,21
446,BOT,3.0,HARD,Austin,2023,27
447,BOT,3.0,HARD,Australia,2023,39
448,BOT,3.0,HARD,Austria,2020,11
449,BOT,3.0,HARD,Austria,2022,46
450,BOT,3.0,HARD,Azerbaijan,2023,19
451,BOT,3.0,HARD,Bahrain,2020,14
452,BOT,3.0,HARD,Bahrain,2021,23
453,BOT,3.0,HARD,Bahrain,2023,25
454,BOT,3.0,HARD,Great Britain,2021,29
455,BOT,3.0,HARD,Hungary,2023,28
456,BOT,3.0,HARD,Mexico,2023,33
457,BOT,3.0,HARD,Monaco,2019,60
458,BOT,3.0,HARD,Monaco,2022,24
459,BOT,3.0,HARD,Qatar,2022,46
460,BOT,3.0,HARD,Qatar,2023,15
461,BOT,3.0,HARD,Spain,2023,23
462,BOT,3.0,MEDIUM,Austin,2019,20
463,BOT,3.0,MEDIUM,Austria,2023,16
464,BOT,3.0,MEDIUM,Bahrain,2022,7
465,BOT,3.0,MEDIUM,Belgium,2023,19
466,BOT,3.0,MEDIUM,Brazil,2019,9
467,BOT,3.0,MEDIUM,Brazil,2021,16
468,BOT,3.0,MEDIUM,Canada,2020,18
469,BOT,3.0,MEDIUM,China,2019,19
470,BOT,3.0,MEDIUM,Hungary,2019,22
471,BOT,3.0,MEDIUM,Hungary,2020,14
472,BOT,3.0,MEDIUM,Mexico,2021,20
473,BOT,3.0,MEDIUM,Monaco,2020,25
474,BOT,3.0,MEDIUM,Monza,2020,25
475,BOT,3.0,MEDIUM,Saudi Arabia,2023,12
476,BOT,3.0,MEDIUM,Spain,2022,29
477,BOT,3.0,SOFT,Bahrain,2019,15
478,BOT,3.0,SOFT,Brazil,2022,17
479,BOT,3.0,SOFT,Brazil,2023,11
480,BOT,3.0,SOFT,Canada,2019,2
481,BOT,3.0,SOFT,Great Britain,2019,6
482,BOT,3.0,SOFT,Great Britain,2020,1
483,BOT,3.0,SOFT,Japan,2019,16
484,BOT,3.0,SOFT,Netherlands,2023,10
485,BOT,3.0,SOFT,Spain,2019,14
486,BOT,3.0,SOFT,Spain,2020,14
487,BOT,3.0,SOFT,Spain,2021,10
488,BOT,4.0,HARD,Austria,2023,26
489,BOT,4.0,HARD,Brazil,2021,9
490,BOT,4.0,HARD,Canada,2020,10
491,BOT,4.0,HARD,Hungary,2020,20
492,BOT,4.0,HARD,Qatar,2023,17
493,BOT,4.0,MEDIUM,Azerbaijan,2023,15
494,BOT,4.0,MEDIUM,Bahrain,2020,12
495,BOT,4.0,MEDIUM,Bahrain,2021,1
496,BOT,4.0,MEDIUM,Brazil,2023,15
497,BOT,4.0,MEDIUM,Saudi Arabia,2021,23
498,BOT,4.0,MEDIUM,Spain,2020,1
499,BOT,4.0,SOFT,Azerbaijan,2021,1
500,BOT,4.0,SOFT,Bahrain,2022,7
501,BOT,4.0,SOFT,Mexico,2021,2
502,BOT,4.0,SOFT,Saudi Arabia,2023,13
503,BOT,5.0,HARD,Brazil,2021,29
504,BOT,5.0,MEDIUM,Bahrain,2020,14
505,BOT,5.0,SOFT,Mexico,2021,1
506,BOT,6.0,SOFT,Canada,2020,12
507,DEV,1.0,HARD,Australia,2023,3
508,DEV,1.0,HARD,Azerbaijan,2023,8
509,DEV,1.0,MEDIUM,Canada,2023,6
510,DEV,1.0,MEDIUM,China,2023,6
511,DEV,1.0,MEDIUM,Miami,2023,13
512,DEV,1.0,MEDIUM,Monaco,2023,48
513,DEV,1.0,MEDIUM,Saudi Arabia,2023,14
514,DEV,1.0,SOFT,Bahrain,2023,1
515,DEV,1.0,SOFT,Great Britain,2023,26
516,DEV,1.0,SOFT,Monza,2022,16
517,DEV,1.0,SOFT,Spain,2023,2
518,DEV,2.0,HARD,Bahrain,2023,13
519,DEV,2.0,HARD,Canada,2023,31
520,DEV,2.0,HARD,China,2023,31
521,DEV,2.0,HARD,Miami,2023,41
522,DEV,2.0,HARD,Saudi Arabia,2023,29
523,DEV,2.0,HARD,Spain,2023,25
524,DEV,2.0,MEDIUM,Australia,2023,30
525,DEV,2.0,MEDIUM,Austria,2023,1
526,DEV,2.0,MEDIUM,Great Britain,2023,3
527,DEV,2.0,MEDIUM,Monza,2022,27
528,DEV,3.0,HARD,Austria,2023,18
529,DEV,3.0,HARD,Bahrain,2023,26
530,DEV,3.0,HARD,Canada,2023,18
531,DEV,3.0,HARD,China,2023,18
532,DEV,3.0,MEDIUM,Spain,2023,26
533,DEV,3.0,SOFT,Australia,2023,6
534,DEV,3.0,SOFT,Great Britain,2023,14
535,DEV,4.0,MEDIUM,Austria,2023,29
536,FIT,1.0,MEDIUM,Abu Dhabi,2020,6
537,FIT,2.0,HARD,Abu Dhabi,2020,20
538,FIT,3.0,MEDIUM,Abu Dhabi,2020,12
539,FIT,4.0,SOFT,Abu Dhabi,2020,4
540,GAS,1.0,HARD,Abu Dhabi,2021,32
541,GAS,1.0,HARD,Belgium,2020,20
542,GAS,1.0,HARD,Monaco,2023,45
543,GAS,1.0,HARD,Monza,2021,1
