LapNumber,GP,Year,TrackStatus,Label
41,Hungary,2022,2,Yellow flag
42,Hungary,2022,1,Green flag
43,Hungary,2022,1,Green flag
44,Hungary,2022,1,Green flag
45,Hungary,2022,1,Green flag
46,Hungary,2022,1,Green flag
47,Hungary,2022,1,Green flag
48,Hungary,2022,2,Yellow flag
49,Hungary,2022,1,Green flag
50,Hungary,2022,1,Green flag
51,Hungary,2022,1,Green flag
52,Hungary,2022,1,Green flag
53,Hungary,2022,1,Green flag
54,Hungary,2022,1,Green flag
55,Hungary,2022,1,Green flag
56,Hungary,2022,1,Green flag
57,Hungary,2022,1,Green flag
58,Hungary,2022,1,Green flag
59,Hungary,2022,1,Green flag
60,Hungary,2022,1,Green flag
61,Hungary,2022,1,Green flag
62,Hungary,2022,1,Green flag
63,Hungary,2022,1,Green flag
64,Hungary,2022,1,Green flag
65,Hungary,2022,1,Green flag
66,Hungary,2022,1,Green flag
67,Hungary,2022,1,Green flag
68,Hungary,2022,26,Virtual Safety Car
69,Hungary,2022,67,Virtual Safety Car
70,Hungary,2022,1,Green flag
1,Belgium,2022,2,Yellow flag
2,Belgium,2022,24,Safety Car
3,Belgium,2022,4,Safety Car
4,Belgium,2022,4,Safety Car
5,Belgium,2022,1,Green flag
6,Belgium,2022,1,Green flag
7,Belgium,2022,1,Green flag
8,Belgium,2022,1,Green flag
9,Belgium,2022,1,Green flag
10,Belgium,2022,1,Green flag
11,Belgium,2022,1,Green flag
12,Belgium,2022,1,Green flag
13,Belgium,2022,1,Green flag
14,Belgium,2022,1,Green flag
15,Belgium,2022,1,Green flag
16,Belgium,2022,1,Green flag
17,Belgium,2022,1,Green flag
18,Belgium,2022,1,Green flag
19,Belgium,2022,1,Green flag
20,Belgium,2022,1,Green flag
21,Belgium,2022,1,Green flag
22,Belgium,2022,1,Green flag
23,Belgium,2022,1,Green flag
24,Belgium,2022,1,Green flag
25,Belgium,2022,1,Green flag
26,Belgium,2022,1,Green flag
27,Belgium,2022,1,Green flag
28,Belgium,2022,1,Green flag
29,Belgium,2022,1,Green flag
30,Belgium,2022,1,Green flag
31,Belgium,2022,1,Green flag
32,Belgium,2022,1,Green flag
33,Belgium,2022,1,Green flag
34,Belgium,2022,1,Green flag
35,Belgium,2022,1,Green flag
36,Belgium,2022,1,Green flag
37,Belgium,2022,1,Green flag
38,Belgium,2022,1,Green flag
39,Belgium,2022,1,Green flag
40,Belgium,2022,1,Green flag
41,Belgium,2022,1,Green flag
42,Belgium,2022,1,Green flag
43,Belgium,2022,1,Green flag
44,Belgium,2022,1,Green flag
0,Belgium,2022,2,Yellow flag
1,Azerbaijan,2022,1,Green flag
2,Azerbaijan,2022,1,Green flag
3,Azerbaijan,2022,1,Green flag
4,Azerbaijan,2022,1,Green flag
5,Azerbaijan,2022,1,Green flag
6,Azerbaijan,2022,1,Green flag
7,Azerbaijan,2022,1,Green flag
8,Azerbaijan,2022,1,Green flag
9,Azerbaijan,2022,26,Virtual Safety Car
10,Azerbaijan,2022,67,Virtual Safety Car
11,Azerbaijan,2022,1,Green flag
12,Azerbaijan,2022,1,Green flag
13,Azerbaijan,2022,2,Yellow flag
14,Azerbaijan,2022,1,Green flag
15,Azerbaijan,2022,1,Green flag
16,Azerbaijan,2022,1,Green flag
17,Azerbaijan,2022,1,Green flag
18,Azerbaijan,2022,1,Green flag
19,Azerbaijan,2022,1,Green flag
20,Azerbaijan,2022,1,Green flag
21,Azerbaijan,2022,1,Green flag
22,Azerbaijan,2022,1,Green flag
23,Azerbaijan,2022,1,Green flag
24,Azerbaijan,2022,1,Green flag
25,Azerbaijan,2022,1,Green flag
26,Azerbaijan,2022,1,Green flag
27,Azerbaijan,2022,1,Green flag
28,Azerbaijan,2022,1,Green flag
29,Azerbaijan,2022,1,Green flag
30,Azerbaijan,2022,1,Green flag
31,Azerbaijan,2022,1,Green flag
32,Azerbaijan,2022,1,Green flag
33,Azerbaijan,2022,26,Virtual Safety Car
34,Azerbaijan,2022,6,Virtual Safety Car
35,Azerbaijan,2022,67,Virtual Safety Car
36,Azerbaijan,2022,1,Green flag
37,Azerbaijan,2022,1,Green flag
38,Azerbaijan,2022,1,Green flag
39,Azerbaijan,2022,1,Green flag
40,Azerbaijan,2022,1,Green flag
41,Azerbaijan,2022,1,Green flag
42,Azerbaijan,2022,1,Green flag
43,Azerbaijan,2022,1,Green flag
44,Azerbaijan,2022,1,Green flag
45,Azerbaijan,2022,1,Green flag
46,Azerbaijan,2022,1,Green flag
47,Azerbaijan,2022,1,Green flag
48,Azerbaijan,2022,1,Green flag
49,Azerbaijan,2022,1,Green flag
50,Azerbaijan,2022,1,Green flag
51,Azerbaijan,2022,1,Green flag
1,Singapore,2022,2,Yellow flag
2,Singapore,2022,1,Green flag
3,Singapore,2022,1,Green flag
4,Singapore,2022,1,Green flag
5,Singapore,2022,1,Green flag
6,Singapore,2022,1,Green flag
7,Singapore,2022,2,Yellow flag
8,Singapore,2022,24,Safety Car
9,Singapore,2022,4,Safety Car
10,Singapore,2022,4,Safety Car
11,Singapore,2022,1,Green flag
12,Singapore,2022,1,Green flag
13,Singapore,2022,1,Green flag
14,Singapore,2022,1,Green flag
15,Singapore,2022,1,Green flag
16,Singapore,2022,1,Green flag
17,Singapore,2022,1,Green flag
18,Singapore,2022,1,Green flag
19,Singapore,2022,1,Green flag
20,Singapore,2022,1,Green flag
21,Singapore,2022,26,Virtual Safety Car
22,Singapore,2022,67,Virtual Safety Car
23,Singapore,2022,1,Green flag
24,Singapore,2022,1,Green flag
25,Singapore,2022,2,Yellow flag
26,Singapore,2022,267,Virtual Safety Car
27,Singapore,2022,72,Unknown
28,Singapore,2022,26,Virtual Safety Car
29,Singapore,2022,6,Virtual Safety Car
30,Singapore,2022,67,Virtual Safety Car
31,Singapore,2022,1,Green flag
32,Singapore,2022,1,Green flag
33,Singapore,2022,2,Yellow flag
34,Singapore,2022,1,Green flag
35,Singapore,2022,1,Green flag
36,Singapore,2022,24,Safety Car
37,Singapore,2022,4,Safety Car
38,Singapore,2022,4,Safety Car
39,Singapore,2022,4,Safety Car
40,Singapore,2022,1,Green flag
41,Singapore,2022,1,Green flag
42,Singapore,2022,1,Green flag
43,Singapore,2022,1,Green flag
44,Singapore,2022,1,Green flag
45,Singapore,2022,1,Green flag
46,Singapore,2022,1,Green flag
47,Singapore,2022,1,Green flag
48,Singapore,2022,1,Green flag
49,Singapore,2022,1,Green flag
50,Singapore,2022,1,Green flag
51,Singapore,2022,1,Green flag
52,Singapore,2022,1,Green flag
53,Singapore,2022,1,Green flag
54,Singapore,2022,1,Green flag
55,Singapore,2022,1,Green flag
56,Singapore,2022,1,Green flag
57,Singapore,2022,1,Green flag
58,Singapore,2022,1,Green flag
59,Singapore,2022,1,Green flag
1,Austin,2022,2,Yellow flag
2,Austin,2022,1,Green flag
3,Austin,2022,1,Green flag
4,Austin,2022,1,Green flag
5,Austin,2022,1,Green flag
6,Austin,2022,1,Green flag
7,Austin,2022,1,Green flag
8,Austin,2022,1,Green flag
9,Austin,2022,1,Green flag
10,Austin,2022,1,Green flag
11,Austin,2022,1,Green flag
12,Austin,2022,1,Green flag
13,Austin,2022,1,Green flag
14,Austin,2022,1,Green flag
15,Austin,2022,1,Green flag
16,Austin,2022,1,Green flag
17,Austin,2022,1,Green flag
18,Austin,2022,24,Safety Car
19,Austin,2022,4,Safety Car
20,Austin,2022,4,Safety Car
21,Austin,2022,4,Safety Car
22,Austin,2022,24,Safety Car
23,Austin,2022,4,Safety Car
24,Austin,2022,4,Safety Car
25,Austin,2022,4,Safety Car
26,Austin,2022,1,Green flag
27,Austin,2022,1,Green flag
28,Austin,2022,1,Green flag
29,Austin,2022,1,Green flag
30,Austin,2022,1,Green flag
31,Austin,2022,1,Green flag
32,Austin,2022,1,Green flag
33,Austin,2022,1,Green flag
34,Austin,2022,1,Green flag
35,Austin,2022,1,Green flag
36,Austin,2022,1,Green flag
37,Austin,2022,1,Green flag
38,Austin,2022,1,Green flag
39,Austin,2022,1,Green flag
40,Austin,2022,1,Green flag
41,Austin,2022,1,Green flag
42,Austin,2022,1,Green flag
43,Austin,2022,1,Green flag
44,Austin,2022,1,Green flag
45,Austin,2022,1,Green flag
46,Austin,2022,1,Green flag
47,Austin,2022,1,Green flag
48,Austin,2022,1,Green flag
49,Austin,2022,1,Green flag
50,Austin,2022,1,Green flag
51,Austin,2022,1,Green flag
52,Austin,2022,1,Green flag
53,Austin,2022,1,Green flag
54,Austin,2022,1,Green flag
55,Austin,2022,1,Green flag
56,Austin,2022,1,Green flag
1,Mexico,2022,1,Green flag
2,Mexico,2022,1,Green flag
3,Mexico,2022,1,Green flag
4,Mexico,2022,1,Green flag
5,Mexico,2022,1,Green flag
6,Mexico,2022,1,Green flag
7,Mexico,2022,1,Green flag
8,Mexico,2022,1,Green flag
9,Mexico,2022,1,Green flag
10,Mexico,2022,1,Green flag
11,Mexico,2022,1,Green flag
12,Mexico,2022,1,Green flag
13,Mexico,2022,1,Green flag
14,Mexico,2022,1,Green flag
15,Mexico,2022,1,Green flag
16,Mexico,2022,1,Green flag
17,Mexico,2022,1,Green flag
18,Mexico,2022,1,Green flag
19,Mexico,2022,1,Green flag
20,Mexico,2022,1,Green flag
21,Mexico,2022,1,Green flag
22,Mexico,2022,1,Green flag
23,Mexico,2022,1,Green flag
24,Mexico,2022,1,Green flag
25,Mexico,2022,1,Green flag
26,Mexico,2022,1,Green flag
27,Mexico,2022,1,Green flag
28,Mexico,2022,1,Green flag
29,Mexico,2022,1,Green flag
30,Mexico,2022,1,Green flag
31,Mexico,2022,1,Green flag
32,Mexico,2022,1,Green flag
33,Mexico,2022,1,Green flag
34,Mexico,2022,1,Green flag
35,Mexico,2022,1,Green flag
36,Mexico,2022,1,Green flag
37,Mexico,2022,1,Green flag
38,Mexico,2022,1,Green flag
39,Mexico,2022,1,Green flag
40,Mexico,2022,1,Green flag
41,Mexico,2022,1,Green flag
42,Mexico,2022,1,Green flag
43,Mexico,2022,1,Green flag
44,Mexico,2022,1,Green flag
45,Mexico,2022,1,Green flag
46,Mexico,2022,1,Green flag
47,Mexico,2022,1,Green flag
48,Mexico,2022,1,Green flag
49,Mexico,2022,1,Green flag
50,Mexico,2022,1,Green flag
51,Mexico,2022,1,Green flag
52,Mexico,2022,1,Green flag
53,Mexico,2022,1,Green flag
54,Mexico,2022,1,Green flag
55,Mexico,2022,1,Green flag
56,Mexico,2022,1,Green flag
57,Mexico,2022,1,Green flag
58,Mexico,2022,1,Green flag
59,Mexico,2022,1,Green flag
60,Mexico,2022,1,Green flag
61,Mexico,2022,1,Green flag
62,Mexico,2022,1,Green flag
63,Mexico,2022,1,Green flag
64,Mexico,2022,1,Green flag
65,Mexico,2022,26,Virtual Safety Car
66,Mexico,2022,67,Virtual Safety Car
67,Mexico,2022,1,Green flag
68,Mexico,2022,1,Green flag
69,Mexico,2022,1,Green flag
70,Mexico,2022,1,Green flag
71,Mexico,2022,1,Green flag
1,Brazil,2022,24,Safety Car
2,Brazil,2022,4,Safety Car
3,Brazil,2022,4,Safety Car
4,Brazil,2022,4,Safety Car
5,Brazil,2022,4,Safety Car
6,Brazil,2022,4,Safety Car
7,Brazil,2022,2,Yellow flag
8,Brazil,2022,1,Green flag
9,Brazil,2022,1,Green flag
10,Brazil,2022,1,Green flag
11,Brazil,2022,1,Green flag
12,Brazil,2022,1,Green flag
13,Brazil,2022,1,Green flag
14,Brazil,2022,1,Green flag
15,Brazil,2022,1,Green flag
16,Brazil,2022,1,Green flag
17,Brazil,2022,1,Green flag
18,Brazil,2022,1,Green flag
19,Brazil,2022,1,Green flag
20,Brazil,2022,1,Green flag
21,Brazil,2022,1,Green flag
22,Brazil,2022,1,Green flag
23,Brazil,2022,1,Green flag
24,Brazil,2022,1,Green flag
25,Brazil,2022,1,Green flag
26,Brazil,2022,1,Green flag
27,Brazil,2022,1,Green flag
28,Brazil,2022,1,Green flag
29,Brazil,2022,1,Green flag
30,Brazil,2022,1,Green flag
31,Brazil,2022,1,Green flag
32,Brazil,2022,1,Green flag
33,Brazil,2022,1,Green flag
34,Brazil,2022,1,Green flag
35,Brazil,2022,1,Green flag
36,Brazil,2022,1,Green flag
37,Brazil,2022,1,Green flag
38,Brazil,2022,1,Green flag
39,Brazil,2022,1,Green flag
40,Brazil,2022,1,Green flag
41,Brazil,2022,1,Green flag
42,Brazil,2022,1,Green flag
43,Brazil,2022,1,Green flag
44,Brazil,2022,1,Green flag
45,Brazil,2022,1,Green flag
46,Brazil,2022,1,Green flag
47,Brazil,2022,1,Green flag
48,Brazil,2022,1,Green flag
49,Brazil,2022,1,Green flag
50,Brazil,2022,1,Green flag
51,Brazil,2022,2,Yellow flag
52,Brazil,2022,26,Virtual Safety Car
53,Brazil,2022,6,Virtual Safety Car
54,Brazil,2022,64,Safety Car
55,Brazil,2022,4,Safety Car
56,Brazil,2022,4,Safety Car
57,Brazil,2022,4,Safety Car
58,Brazil,2022,4,Safety Car
59,Brazil,2022,4,Safety Car
60,Brazil,2022,1,Green flag
61,Brazil,2022,1,Green flag
62,Brazil,2022,1,Green flag
63,Brazil,2022,1,Green flag
64,Brazil,2022,1,Green flag
65,Brazil,2022,1,Green flag
66,Brazil,2022,1,Green flag
67,Brazil,2022,1,Green flag
68,Brazil,2022,1,Green flag
69,Brazil,2022,1,Green flag
70,Brazil,2022,1,Green flag
71,Brazil,2022,1,Green flag
0,Brazil,2022,24,Safety Car
1,Abu Dhabi,2022,1,Green flag
2,Abu Dhabi,2022,1,Green flag
3,Abu Dhabi,2022,1,Green flag
4,Abu Dhabi,2022,1,Green flag
5,Abu Dhabi,2022,1,Green flag
6,Abu Dhabi,2022,1,Green flag
7,Abu Dhabi,2022,1,Green flag
8,Abu Dhabi,2022,1,Green flag
9,Abu Dhabi,2022,1,Green flag
10,Abu Dhabi,2022,1,Green flag
11,Abu Dhabi,2022,1,Green flag
12,Abu Dhabi,2022,1,Green flag
13,Abu Dhabi,2022,1,Green flag
14,Abu Dhabi,2022,1,Green flag
15,Abu Dhabi,2022,1,Green flag
16,Abu Dhabi,2022,1,Green flag
17,Abu Dhabi,2022,1,Green flag
18,Abu Dhabi,2022,1,Green flag
19,Abu Dhabi,2022,1,Green flag
20,Abu Dhabi,2022,1,Green flag
21,Abu Dhabi,2022,1,Green flag
22,Abu Dhabi,2022,1,Green flag
23,Abu Dhabi,2022,1,Green flag
24,Abu Dhabi,2022,1,Green flag
25,Abu Dhabi,2022,1,Green flag
26,Abu Dhabi,2022,1,Green flag
27,Abu Dhabi,2022,1,Green flag
28,Abu Dhabi,2022,1,Green flag
29,Abu Dhabi,2022,1,Green flag
30,Abu Dhabi,2022,1,Green flag
31,Abu Dhabi,2022,1,Green flag
32,Abu Dhabi,2022,1,Green flag
33,Abu Dhabi,2022,1,Green flag
34,Abu Dhabi,2022,1,Green flag
35,Abu Dhabi,2022,1,Green flag
36,Abu Dhabi,2022,1,Green flag
37,Abu Dhabi,2022,1,Green flag
38,Abu Dhabi,2022,1,Green flag
39,Abu Dhabi,2022,2,Yellow flag
40,Abu Dhabi,2022,1,Green flag
41,Abu Dhabi,2022,1,Green flag
42,Abu Dhabi,2022,1,Green flag
43,Abu Dhabi,2022,1,Green flag
44,Abu Dhabi,2022,1,Green flag
45,Abu Dhabi,2022,1,Green flag
46,Abu Dhabi,2022,1,Green flag
47,Abu Dhabi,2022,1,Green flag
48,Abu Dhabi,2022,1,Green flag
49,Abu Dhabi,2022,1,Green flag
50,Abu Dhabi,2022,1,Green flag
51,Abu Dhabi,2022,1,Green flag
52,Abu Dhabi,2022,1,Green flag
53,Abu Dhabi,2022,1,Green flag
54,Abu Dhabi,2022,1,Green flag
55,Abu Dhabi,2022,1,Green flag
56,Abu Dhabi,2022,1,Green flag
57,Abu Dhabi,2022,1,Green flag
58,Abu Dhabi,2022,1,Green flag
1,Monza,2022,1,Green flag
2,Monza,2022,1,Green flag
3,Monza,2022,1,Green flag
4,Monza,2022,1,Green flag
5,Monza,2022,1,Green flag
6,Monza,2022,1,Green flag
7,Monza,2022,1,Green flag
8,Monza,2022,1,Green flag
9,Monza,2022,1,Green flag
10,Monza,2022,1,Green flag
11,Monza,2022,1,Green flag
12,Monza,2022,267,Virtual Safety Car
13,Monza,2022,7,Unknown
14,Monza,2022,1,Green flag
15,Monza,2022,1,Green flag
16,Monza,2022,1,Green flag
17,Monza,2022,1,Green flag
18,Monza,2022,1,Green flag
19,Monza,2022,1,Green flag
20,Monza,2022,1,Green flag
21,Monza,2022,1,Green flag
22,Monza,2022,1,Green flag
23,Monza,2022,1,Green flag
24,Monza,2022,1,Green flag
25,Monza,2022,1,Green flag
26,Monza,2022,1,Green flag
27,Monza,2022,1,Green flag
28,Monza,2022,1,Green flag
29,Monza,2022,1,Green flag
30,Monza,2022,1,Green flag
31,Monza,2022,1,Green flag
32,Monza,2022,1,Green flag
33,Monza,2022,1,Green flag
34,Monza,2022,1,Green flag
35,Monza,2022,1,Green flag
36,Monza,2022,1,Green flag
37,Monza,2022,1,Green flag
38,Monza,2022,1,Green flag
39,Monza,2022,1,Green flag
40,Monza,2022,1,Green flag
41,Monza,2022,1,Green flag
42,Monza,2022,1,Green flag
43,Monza,2022,1,Green flag
44,Monza,2022,1,Green flag
45,Monza,2022,1,Green flag
46,Monza,2022,1,Green flag
47,Monza,2022,2,Yellow flag
48,Monza,2022,2,Yellow flag
49,Monza,2022,4,Safety Car
50,Monza,2022,4,Safety Car
51,Monza,2022,4,Safety Car
52,Monza,2022,4,Safety Car
53,Monza,2022,4,Safety Car
1,Qatar,2022,1,Green flag
2,Qatar,2022,1,Green flag
3,Qatar,2022,1,Green flag
4,Qatar,2022,1,Green flag
5,Qatar,2022,1,Green flag
6,Qatar,2022,1,Green flag
7,Qatar,2022,1,Green flag
8,Qatar,2022,1,Green flag
9,Qatar,2022,1,Green flag
10,Qatar,2022,1,Green flag
11,Qatar,2022,1,Green flag
12,Qatar,2022,1,Green flag
13,Qatar,2022,1,Green flag
14,Qatar,2022,1,Green flag
15,Qatar,2022,1,Green flag
16,Qatar,2022,1,Green flag
17,Qatar,2022,1,Green flag
18,Qatar,2022,1,Green flag
19,Qatar,2022,1,Green flag
20,Qatar,2022,1,Green flag
21,Qatar,2022,1,Green flag
22,Qatar,2022,1,Green flag
23,Qatar,2022,1,Green flag
24,Qatar,2022,1,Green flag
25,Qatar,2022,1,Green flag
26,Qatar,2022,1,Green flag
27,Qatar,2022,1,Green flag
28,Qatar,2022,1,Green flag
29,Qatar,2022,1,Green flag
30,Qatar,2022,1,Green flag
31,Qatar,2022,1,Green flag
32,Qatar,2022,1,Green flag
33,Qatar,2022,1,Green flag
34,Qatar,2022,1,Green flag
35,Qatar,2022,1,Green flag
36,Qatar,2022,1,Green flag
37,Qatar,2022,1,Green flag
38,Qatar,2022,1,Green flag
39,Qatar,2022,1,Green flag
40,Qatar,2022,2,Yellow flag
41,Qatar,2022,1,Green flag
42,Qatar,2022,1,Green flag
43,Qatar,2022,1,Green flag
44,Qatar,2022,1,Green flag
45,Qatar,2022,1,Green flag
46,Qatar,2022,1,Green flag
47,Qatar,2022,1,Green flag
48,Qatar,2022,1,Green flag
49,Qatar,2022,1,Green flag
50,Qatar,2022,1,Green flag
51,Qatar,2022,1,Green flag
52,Qatar,2022,1,Green flag
53,Qatar,2022,1,Green flag
54,Qatar,2022,1,Green flag
55,Qatar,2022,1,Green flag
56,Qatar,2022,1,Green flag
57,Qatar,2022,2,Yellow flag
58,Qatar,2022,26,Virtual Safety Car
59,Qatar,2022,67,Virtual Safety Car
60,Qatar,2022,1,Green flag
61,Qatar,2022,1,Green flag
62,Qatar,2022,1,Green flag
63,Qatar,2022,1,Green flag
64,Qatar,2022,1,Green flag
65,Qatar,2022,1,Green flag
66,Qatar,2022,1,Green flag
67,Qatar,2022,1,Green flag
68,Qatar,2022,1,Green flag
69,Qatar,2022,1,Green flag
70,Qatar,2022,1,Green flag
71,Qatar,2022,1,Green flag
1,Miami,2022,1,Green flag
2,Miami,2022,1,Green flag
3,Miami,2022,1,Green flag
4,Miami,2022,1,Green flag
5,Miami,2022,1,Green flag
6,Miami,2022,1,Green flag
7,Miami,2022,1,Green flag
8,Miami,2022,1,Green flag
9,Miami,2022,1,Green flag
10,Miami,2022,1,Green flag
11,Miami,2022,1,Green flag
12,Miami,2022,1,Green flag
13,Miami,2022,1,Green flag
14,Miami,2022,1,Green flag
15,Miami,2022,1,Green flag
16,Miami,2022,1,Green flag
17,Miami,2022,1,Green flag
18,Miami,2022,1,Green flag
19,Miami,2022,1,Green flag
20,Miami,2022,2,Yellow flag
21,Miami,2022,1,Green flag
22,Miami,2022,1,Green flag
23,Miami,2022,1,Green flag
24,Miami,2022,1,Green flag
25,Miami,2022,1,Green flag
26,Miami,2022,1,Green flag
27,Miami,2022,1,Green flag
28,Miami,2022,1,Green flag
29,Miami,2022,1,Green flag
30,Miami,2022,1,Green flag
31,Miami,2022,1,Green flag
32,Miami,2022,1,Green flag
33,Miami,2022,1,Green flag
34,Miami,2022,1,Green flag
35,Miami,2022,1,Green flag
36,Miami,2022,1,Green flag
37,Miami,2022,1,Green flag
38,Miami,2022,1,Green flag
39,Miami,2022,1,Green flag
40,Miami,2022,1,Green flag
41,Miami,2022,264,Safety Car
42,Miami,2022,4,Safety Car
43,Miami,2022,4,Safety Car
44,Miami,2022,4,Safety Car
45,Miami,2022,4,Safety Car
46,Miami,2022,4,Safety Car
47,Miami,2022,2,Yellow flag
48,Miami,2022,1,Green flag
49,Miami,2022,1,Green flag
50,Miami,2022,1,Green flag
51,Miami,2022,1,Green flag
52,Miami,2022,1,Green flag
53,Miami,2022,1,Green flag
54,Miami,2022,2,Yellow flag
55,Miami,2022,1,Green flag
56,Miami,2022,2,Yellow flag
57,Miami,2022,1,Green flag
1,Saudi Arabia,2022,1,Green flag
2,Saudi Arabia,2022,1,Green flag
3,Saudi Arabia,2022,1,Green flag
4,Saudi Arabia,2022,1,Green flag
5,Saudi Arabia,2022,1,Green flag
6,Saudi Arabia,2022,1,Green flag
7,Saudi Arabia,2022,1,Green flag
8,Saudi Arabia,2022,1,Green flag
9,Saudi Arabia,2022,1,Green flag
10,Saudi Arabia,2022,1,Green flag
11,Saudi Arabia,2022,1,Green flag
12,Saudi Arabia,2022,1,Green flag
13,Saudi Arabia,2022,1,Green flag
14,Saudi Arabia,2022,1,Green flag
15,Saudi Arabia,2022,1,Green flag
16,Saudi Arabia,2022,264,Safety Car
17,Saudi Arabia,2022,4,Safety Car
18,Saudi Arabia,2022,4,Safety Car
19,Saudi Arabia,2022,4,Safety Car
20,Saudi Arabia,2022,4,Safety Car
21,Saudi Arabia,2022,1,Green flag
22,Saudi Arabia,2022,1,Green flag
23,Saudi Arabia,2022,1,Green flag
24,Saudi Arabia,2022,1,Green flag
25,Saudi Arabia,2022,1,Green flag
26,Saudi Arabia,2022,1,Green flag
27,Saudi Arabia,2022,1,Green flag
28,Saudi Arabia,2022,1,Green flag
29,Saudi Arabia,2022,1,Green flag
30,Saudi Arabia,2022,1,Green flag
31,Saudi Arabia,2022,1,Green flag
32,Saudi Arabia,2022,1,Green flag
33,Saudi Arabia,2022,1,Green flag
34,Saudi Arabia,2022,1,Green flag
35,Saudi Arabia,2022,1,Green flag
36,Saudi Arabia,2022,1,Green flag
37,Saudi Arabia,2022,2,Yellow flag
38,Saudi Arabia,2022,26,Virtual Safety Car
39,Saudi Arabia,2022,6,Virtual Safety Car
40,Saudi Arabia,2022,6,Virtual Safety Car
41,Saudi Arabia,2022,67,Virtual Safety Car
42,Saudi Arabia,2022,1,Green flag
43,Saudi Arabia,2022,1,Green flag
44,Saudi Arabia,2022,1,Green flag
45,Saudi Arabia,2022,1,Green flag
46,Saudi Arabia,2022,1,Green flag
47,Saudi Arabia,2022,1,Green flag
48,Saudi Arabia,2022,2,Yellow flag
49,Saudi Arabia,2022,2,Yellow flag
50,Saudi Arabia,2022,2,Yellow flag
1,Bahrain,2023,2,Yellow flag
2,Bahrain,2023,2,Yellow flag
3,Bahrain,2023,1,Green flag
4,Bahrain,2023,1,Green flag
5,Bahrain,2023,1,Green flag
6,Bahrain,2023,1,Green flag
7,Bahrain,2023,1,Green flag
8,Bahrain,2023,1,Green flag
9,Bahrain,2023,1,Green flag
10,Bahrain,2023,1,Green flag
11,Bahrain,2023,1,Green flag
12,Bahrain,2023,1,Green flag
13,Bahrain,2023,1,Green flag
14,Bahrain,2023,1,Green flag
15,Bahrain,2023,1,Green flag
16,Bahrain,2023,1,Green flag
17,Bahrain,2023,1,Green flag
18,Bahrain,2023,1,Green flag
19,Bahrain,2023,1,Green flag
20,Bahrain,2023,1,Green flag
21,Bahrain,2023,1,Green flag
22,Bahrain,2023,1,Green flag
23,Bahrain,2023,1,Green flag
24,Bahrain,2023,1,Green flag
25,Bahrain,2023,1,Green flag
26,Bahrain,2023,1,Green flag
27,Bahrain,2023,1,Green flag
28,Bahrain,2023,1,Green flag
29,Bahrain,2023,1,Green flag
30,Bahrain,2023,1,Green flag
31,Bahrain,2023,1,Green flag
32,Bahrain,2023,1,Green flag
33,Bahrain,2023,1,Green flag
34,Bahrain,2023,1,Green flag
35,Bahrain,2023,1,Green flag
36,Bahrain,2023,1,Green flag
37,Bahrain,2023,1,Green flag
38,Bahrain,2023,1,Green flag
39,Bahrain,2023,1,Green flag
40,Bahrain,2023,1,Green flag
41,Bahrain,2023,26,Virtual Safety Car
42,Bahrain,2023,67,Virtual Safety Car
43,Bahrain,2023,1,Green flag
44,Bahrain,2023,1,Green flag
45,Bahrain,2023,1,Green flag
46,Bahrain,2023,1,Green flag
47,Bahrain,2023,1,Green flag
48,Bahrain,2023,1,Green flag
49,Bahrain,2023,1,Green flag
50,Bahrain,2023,1,Green flag
51,Bahrain,2023,1,Green flag
52,Bahrain,2023,1,Green flag
53,Bahrain,2023,1,Green flag
54,Bahrain,2023,1,Green flag
55,Bahrain,2023,1,Green flag
56,Bahrain,2023,1,Green flag
57,Bahrain,2023,1,Green flag
1,Saudi Arabia,2023,1,Green flag
2,Saudi Arabia,2023,1,Green flag
3,Saudi Arabia,2023,1,Green flag
4,Saudi Arabia,2023,1,Green flag
5,Saudi Arabia,2023,1,Green flag
6,Saudi Arabia,2023,1,Green flag
7,Saudi Arabia,2023,1,Green flag
8,Saudi Arabia,2023,1,Green flag
9,Saudi Arabia,2023,1,Green flag
10,Saudi Arabia,2023,1,Green flag
11,Saudi Arabia,2023,1,Green flag
12,Saudi Arabia,2023,1,Green flag
13,Saudi Arabia,2023,1,Green flag
14,Saudi Arabia,2023,1,Green flag
15,Saudi Arabia,2023,1,Green flag
16,Saudi Arabia,2023,1,Green flag
17,Saudi Arabia,2023,2,Yellow flag
18,Saudi Arabia,2023,24,Safety Car
19,Saudi Arabia,2023,4,Safety Car
20,Saudi Arabia,2023,4,Safety Car
21,Saudi Arabia,2023,1,Green flag
22,Saudi Arabia,2023,1,Green flag
23,Saudi Arabia,2023,1,Green flag
24,Saudi Arabia,2023,1,Green flag
25,Saudi Arabia,2023,1,Green flag
26,Saudi Arabia,2023,1,Green flag
27,Saudi Arabia,2023,1,Green flag
28,Saudi Arabia,2023,1,Green flag
29,Saudi Arabia,2023,1,Green flag
30,Saudi Arabia,2023,1,Green flag
31,Saudi Arabia,2023,1,Green flag
32,Saudi Arabia,2023,1,Green flag
33,Saudi Arabia,2023,1,Green flag
34,Saudi Arabia,2023,1,Green flag
35,Saudi Arabia,2023,1,Green flag
36,Saudi Arabia,2023,1,Green flag
37,Saudi Arabia,2023,1,Green flag
38,Saudi Arabia,2023,1,Green flag
39,Saudi Arabia,2023,1,Green flag
40,Saudi Arabia,2023,1,Green flag
